1.0000000000	0.0264524964	-0.0831230845	0.0228117577	0.0275447203	0.0086200875	0.0238245085	0.0210160661	0.0023966601	0.0196475221	0.0199061436	0.0217941986	-0.0229262990	0.0278385206	0.0225817324	0.0246256055	0.0229432287	0.0252508767	0.0114450923	0.0043932080	0.0209092619	0.0208474369	0.0226469897	0.0047944226	0.0245671450	0.0255218604	-0.0573299830	0.0179812221	0.0252899081	0.0260261872	0.0238245085	0.0241049407	-0.1127259906	-0.0224530354	0.0250395792	0.0222855663	-0.0829743129	0.0221285666	0.0228744184	0.0258444225	0.0205401427	0.0242123428	0.0291107352	0.0237161817	0.0226074343	0.0224718421	0.0026973834	0.0259305615	0.0195886902	0.0231508013	0.0236882768	0.0249913007	0.0238245085	-0.0813179024	0.0239948471	0.0149813853	0.0232854650	0.0230171025	0.0240347548	0.0271326836	0.0205005559	0.0242115208	0.0228540820	0.0204990013	0.0102150700	0.0208134244	0.0217520476	0.0263833700	0.0183138293	0.0229039016	0.0211211187	0.0049913060	0.0275045159	0.0224718421	0.0201960405	0.0239981060	0.0247585979	0.0138749546	0.0254675258	0.0270428149	0.0231374434	0.0223801810	0.0196683924	0.0052616037	0.0177842050	0.0242066471	0.0216223500	0.0266309652	0.0196241462	0.0241367028	0.0238270849	0.0241066954	0.0214714545	0.0238245085	0.0179812221	0.0109901768	0.0231491626	0.0252819560	0.0251787729	0.0110972921	0.0224718421	0.0235482711	0.0199470740	0.0222855663	0.0261331962	0.0056164604	0.0241863948	0.0235911340	0.0231110631	0.0196241462	0.0226500138
0.0264524964	1.0000000000	-0.0811847588	0.0271056362	0.0297955947	0.0241378956	0.0192375402	0.0216664666	0.0189102679	0.0210902113	0.0219851659	0.0254668189	-0.0230573338	0.0297582570	0.0258372915	0.0274420389	0.0257202943	0.0279491066	0.0245490272	0.0238190175	0.0230960220	0.0231178319	0.0260873621	0.0209823909	0.0278575253	0.0093866788	-0.0565930125	0.0160815713	0.0282864100	0.0229912677	0.0192375402	0.0057586852	-0.1109567971	-0.0219681970	0.0283424175	0.0203238746	-0.0813493993	0.0244778154	0.0184923762	0.0101442914	-0.0016542944	0.0268662144	0.0265431434	0.0198733849	0.0258331209	0.0259031636	0.0225361640	0.0274875222	0.0047069349	0.0272790951	0.0246504103	0.0278458404	0.0192375402	-0.0802745912	0.0194919500	0.0273309630	0.0265722836	0.0186194914	0.0249293756	0.0288112686	0.0214174139	0.0272340206	0.0247532347	0.0198932289	0.0255392965	-0.0052441056	-0.0021037285	0.0280094592	0.0214857689	0.0194020167	-0.0041873692	0.0229986138	0.0298746823	0.0259031636	0.0214504036	0.0194815339	0.0280174182	0.0179574159	0.0295001411	0.0275887774	0.0268804134	0.0253295229	0.0070247080	0.0083535710	0.0194080150	0.0198411076	-0.0014798191	0.0306549148	0.0240221393	0.0064494966	0.0192432780	0.0273644273	-0.0030517422	0.0192375402	0.0160815713	0.0254517357	0.0269512226	0.0295887863	0.0264670080	0.0257972443	0.0259031636	0.0264004582	-0.0046001243	0.0203238746	0.0279576370	0.0242876944	0.0261431526	0.0053018772	0.0029563222	0.0240221393	0.0260792592
-0.0831230845	-0.0811847588	1.0000000000	-0.0684489136	-0.0831763735	-0.0647940559	-0.0674697764	-0.0553438901	-0.0530142650	-0.0594353450	-0.0605548641	-0.0633049916	-0.0283065775	-0.0854918382	-0.0690860540	-0.0749082640	-0.0702108914	-0.0774760015	-0.0703383101	-0.0569034224	-0.0570850949	-0.0585172215	-0.0656386227	-0.0569559780	-0.0756915440	-0.0736896582	-0.0190988103	-0.0840144115	-0.0776683925	-0.0774191058	-0.0674697764	-0.0689093392	-0.0202853488	-0.0282507338	-0.0776181905	-0.0829423785	-0.0179702957	-0.0635320615	-0.0615985094	-0.0762046482	-0.0596950221	-0.0738448643	-0.0826861690	-0.0691283551	-0.0690853855	-0.0650778181	-0.0558172230	-0.0792045225	-0.0539382357	-0.0695418583	-0.0731441139	-0.0767203783	-0.0674697764	-0.0271991335	-0.0680245496	-0.0776305165	-0.0722001967	-0.0615802599	-0.0771594313	-0.0837966983	-0.0538453863	-0.0747519106	-0.0680195140	-0.0569986014	-0.0677937517	-0.0525689698	-0.0568340050	-0.0802194113	-0.0559956883	-0.0649851296	-0.0540223826	-0.0586760699	-0.0846050748	-0.0650778181	-0.0600086060	-0.0680241132	-0.0761762812	0.0455793790	-0.0817937077	-0.0800651203	-0.0678450794	-0.0685747825	-0.0636870656	-0.0622610622	-0.0818824145	-0.0691480615	-0.0575750267	-0.0816287486	-0.0590533605	-0.0694379498	-0.0674677017	-0.0737044144	-0.0554820800	-0.0674697764	-0.0840144115	-0.0739264055	-0.0694703395	-0.0813492291	-0.0840781873	-0.0700306319	-0.0650778181	-0.0705666344	-0.0533058833	-0.0829423785	-0.0805835781	-0.0587880031	-0.0724899417	-0.0672168139	-0.0638237127	-0.0590533605	-0.0656414942
0.0228117577	0.0271056362	-0.0684489136	1.0000000000	0.0262196822	0.0269285296	-0.0020641997	0.0056510506	-0.0065023214	0.0238320152	0.0248091412	0.0293981729	-0.0186315057	0.0257220754	0.0050897042	0.0250691229	0.0205378694	0.0251035139	0.0235614752	0.0235497570	0.0277931248	0.0262745185	0.0302693802	0.0231248092	0.0270835284	0.0032733281	-0.0479544252	0.0157067372	0.0272580370	0.0039215920	-0.0020641997	0.0010743130	-0.0944189478	-0.0190045300	0.0276466476	0.0193098414	-0.0690607791	0.0269687139	0.0177182447	0.0052452773	-0.0078215278	0.0255845481	0.0225842778	-0.0007090012	0.0047072778	0.0300686658	0.0025184920	0.0231383422	0.0049942815	0.0305607216	0.0043257223	0.0270414061	-0.0020641997	-0.0680186319	-0.0016385929	0.0235463477	0.0260155702	0.0177944794	0.0064189230	0.0243816041	0.0257807396	0.0264964862	0.0081787031	0.0229228953	0.0259540059	-0.0108423632	-0.0071952960	0.0264814555	0.0261111422	-0.0017929913	-0.0092285260	0.0084023616	0.0258499554	0.0300686658	0.0248177334	-0.0016158534	0.0273001183	0.0217467258	0.0262510724	0.0241980553	0.0300908104	0.0042102541	0.0051554534	0.0062771805	0.0193434920	-0.0009771636	-0.0079330301	0.0270354787	0.0050098749	0.0018084014	-0.0020524755	0.0268004104	-0.0088875622	-0.0020641997	0.0157067372	0.0212296649	0.0303607475	0.0263163607	0.0227766473	0.0254656259	0.0300686658	0.0066255403	-0.0094696707	0.0193098414	0.0235120970	0.0245902555	0.0274229091	0.0008034037	-0.0028190150	0.0050098749	0.0302608685
0.0275447203	0.0297955947	-0.0831763735	0.0262196822	1.0000000000	0.0234677360	0.0207053079	0.0210994739	0.0022511205	0.0207676244	0.0212978266	0.0245362979	-0.0236795303	0.0301444661	0.0248383898	0.0269487966	0.0249700534	0.0273131190	0.0245920476	0.0227345086	0.0221155574	0.0221110816	0.0252365015	0.0206392987	0.0270239234	0.0228927489	-0.0577791656	0.0170657428	0.0276500717	0.0241139490	0.0207053079	0.0077977829	-0.1134065329	-0.0217996957	0.0276914908	0.0213995641	-0.0833045709	0.0237424067	0.0202530367	0.0118808840	0.0158871851	0.0266198105	0.0276436264	0.0212658847	0.0248419000	0.0250577588	0.0215086752	0.0276852032	0.0044645746	0.0263892016	0.0253367494	0.0270540180	0.0207053079	-0.0819563110	0.0209450119	0.0272710076	0.0257658715	0.0203884771	0.0255621677	0.0289491513	0.0211344895	0.0266152872	0.0241556619	0.0198682444	0.0247271455	-0.0023347223	0.0005358965	0.0277760826	0.0200302694	0.0207304850	-0.0013508381	0.0222049377	0.0302480624	0.0250577588	0.0211111431	0.0209286977	0.0271887700	0.0170736182	0.0285616619	0.0275363444	0.0260135447	0.0245627990	0.0067785007	0.0080489353	0.0187876917	0.0212519182	0.0166927715	0.0297012687	0.0230304984	0.0084333058	0.0207129219	0.0265402984	0.0162917084	0.0207053079	0.0170657428	0.0247366425	0.0260671337	0.0286490551	0.0263941302	0.0251938719	0.0250577588	0.0256227578	-0.0018717627	0.0213995641	0.0278121751	0.0231794541	0.0256393087	0.0073945606	0.0192262262	0.0230304984	0.0252349827
0.0086200875	0.0241378956	-0.0647940559	0.0269285296	0.0234677360	1.0000000000	-0.0000284778	0.0030233415	-0.0062238039	0.0029127725	0.0042075280	0.0275965683	-0.0197069794	0.0234562073	0.0037129915	0.0263983604	0.0043530937	0.0254386324	0.0268112300	0.0036108218	0.0053479448	0.0048509248	0.0274786720	0.0043116757	0.0264127732	0.0031401676	-0.0450752211	0.0161583545	0.0261794511	0.0040339153	-0.0000284778	0.0208243311	-0.0890175681	-0.0199613075	0.0259581206	0.0195507348	-0.0651684719	0.0233371701	0.0202432174	0.0203380766	-0.0050314210	0.0266590366	0.0085965446	0.0176091407	0.0036817957	0.0276367820	0.0010513933	0.0244714475	0.0256772196	0.0264164723	0.0036647789	0.0260713731	-0.0000284778	-0.0639330748	0.0004114100	0.0251951329	0.0269368900	0.0203436676	0.0041819834	0.0240807567	0.0029142745	0.0266319550	0.0054668644	0.0028528557	0.0278841180	-0.0075482078	-0.0047657888	0.0252138788	0.0036741408	-0.0003651167	-0.0064956132	0.0258855084	0.0230430475	0.0276367820	0.0033615177	0.0003978883	0.0262911662	0.0191371020	0.0236540773	0.0250530712	0.0272604919	0.0032906923	0.0014999766	0.0027606667	0.0185852663	0.0010327749	-0.0050229970	0.0244316746	0.0033780757	0.0213631643	-0.0000012855	0.0269125256	-0.0058908688	-0.0000284778	0.0161583545	0.0197343692	0.0272044900	0.0233553872	0.0224414229	0.0272195901	0.0276367820	0.0053789827	-0.0068683579	0.0195507348	0.0243041256	0.0034646560	0.0271444175	0.0207356470	-0.0019234637	0.0033780757	0.0274563619
0.0238245085	0.0192375402	-0.0674697764	-0.0020641997	0.0207053079	-0.0000284778	1.0000000000	-0.0039040515	0.0298485771	-0.0045295981	-0.0052895352	-0.0036266442	-0.0207332485	0.0208653619	0.0223383078	0.0040616045	0.0228714219	0.0188643807	0.0209311518	-0.0028782843	-0.0066152906	-0.0057289532	-0.0026349249	-0.0009955132	0.0011794126	0.0272156065	-0.0445513681	0.0163342572	0.0017877388	0.0287259897	0.0334026302	0.0276603112	-0.0880528046	-0.0182761532	0.0013239576	0.0196886745	-0.0668007990	-0.0038124269	0.0269228004	0.0254982284	0.0316234740	0.0033019705	0.0241058931	0.0317398926	0.0223679107	-0.0025592891	-0.0021351420	0.0227447958	-0.0043038796	-0.0020949895	0.0250832363	0.0016223052	0.0334026302	-0.0631896200	0.0329463832	0.0212715319	0.0013791025	0.0272869105	0.0227708111	0.0214040800	-0.0055400089	0.0018454327	0.0002309381	-0.0024297189	0.0006151293	0.0327204473	0.0305195342	0.0037606610	-0.0065181400	0.0312464956	0.0322524692	-0.0027865659	0.0208498792	-0.0025592891	-0.0054879976	0.0331216019	0.0011303431	-0.0088801194	0.0184521979	0.0211773477	-0.0024200491	0.0231211256	-0.0019966559	-0.0014763157	-0.0028608299	0.0326281280	0.0333395493	0.0190560461	-0.0009883185	0.0273819342	0.0331836214	0.0014709678	0.0330263110	0.0334026302	0.0163342572	0.0202701415	-0.0029257205	0.0186300206	0.0195319942	0.0009381769	-0.0025592891	0.0218788825	0.0305426345	0.0196886745	0.0215724535	-0.0032570043	0.0005037185	0.0281692592	0.0312161428	-0.0009883185	-0.0026226742
0.0210160661	0.0216664666	-0.0553438901	0.0056510506	0.0210994739	0.0030233415	-0.0039040515	1.0000000000	-0.0072270106	0.0282351142	0.0279087627	0.0046299765	-0.0184395396	0.0211890991	0.0015053455	0.0219551979	0.0016333228	0.0218653577	0.0024745666	0.0012289104	0.0266339756	0.0255727717	0.0052294945	-0.0006819851	0.0234793318	0.0193769581	-0.0412721520	-0.0035357471	0.0239085684	0.0182111219	-0.0039040515	-0.0013313744	-0.0779901272	-0.0166179454	0.0239697102	-0.0005032896	-0.0557733236	0.0254922704	-0.0037922206	0.0199304479	-0.0081304240	0.0042943717	0.0203125663	-0.0031807362	0.0209571988	0.0047558588	-0.0011043494	0.0031593878	0.0280265984	0.0246500138	0.0001834791	0.0234782249	-0.0039040515	-0.0585611438	-0.0037916892	0.0215061826	0.0040564793	-0.0037209011	0.0020573261	0.0210453498	0.0266871215	0.0057106292	0.0255701535	0.0000741300	0.0036628713	0.0165918316	-0.0068169130	0.0232577313	0.0010748652	-0.0033746170	-0.0090643850	0.0027288867	0.0207187099	0.0047558588	0.0247823120	-0.0034837571	0.0233292155	0.0181148974	0.0050316315	0.0212099475	0.0251299213	0.0008837611	0.0026485292	0.0032464071	0.0168290380	-0.0031761744	-0.0079390933	0.0220137093	0.0011527616	-0.0004935176	-0.0038919862	0.0050507245	-0.0084583555	-0.0039040515	-0.0035357471	0.0020432951	0.0251524014	0.0045871461	0.0191595560	0.0233277689	0.0047558588	0.0033930150	-0.0089593453	-0.0005032896	0.0204123345	0.0022333102	0.0246222359	-0.0020396081	-0.0037945941	0.0011527616	0.0052462497
0.0023966601	0.0189102679	-0.0530142650	-0.0065023214	0.0022511205	-0.0062238039	0.0298485771	-0.0072270106	1.0000000000	-0.0068104431	-0.0076846143	-0.0073510355	-0.0184550046	0.0194279325	0.0253860191	-0.0011543530	0.0253650671	-0.0008691307	-0.0005639246	-0.0029536094	-0.0090295228	-0.0069540063	-0.0072917803	-0.0054067612	-0.0035311633	0.0229314589	-0.0372881107	-0.0049385017	-0.0029680897	0.0245363128	0.0298485771	0.0010949705	-0.0701270535	-0.0140725495	-0.0034489166	-0.0022057885	-0.0525079422	-0.0060784592	0.0005789667	0.0011701723	0.0291201634	-0.0018412457	0.0025672948	0.0281009254	0.0253723965	-0.0072116873	-0.0018378206	0.0215966084	-0.0078689677	-0.0065706543	0.0260784946	-0.0035883210	0.0298485771	-0.0529102918	0.0295557960	0.0014947152	-0.0037142645	0.0007157535	0.0227410744	0.0199110254	-0.0075935061	-0.0032843803	-0.0030649194	-0.0072011525	-0.0041547442	0.0011905658	0.0006768064	-0.0025300859	0.0170610700	0.0296667532	0.0011233697	-0.0072606829	0.0197471075	-0.0072116873	-0.0076466167	0.0295070195	-0.0036312938	-0.0117093097	0.0182763742	0.0013695716	-0.0070800572	0.0261912511	-0.0050211107	-0.0041897506	-0.0076710975	0.0289406109	0.0306316983	0.0186708074	-0.0021716480	0.0010253080	0.0298436238	-0.0031842683	0.0029427757	0.0298485771	-0.0049385017	0.0222421938	-0.0076274728	0.0185133797	0.0003940124	-0.0039075046	-0.0072116873	0.0241065578	0.0000319749	-0.0022057885	0.0203115836	-0.0028531205	-0.0053103961	0.0010402944	0.0271669281	-0.0021716480	-0.0072783631
0.0196475221	0.0210902113	-0.0594353450	0.0238320152	0.0207676244	0.0029127725	-0.0045295981	0.0282351142	-0.0068104431	1.0000000000	0.0306224367	0.0044260851	-0.0186476691	0.0213971426	0.0024298347	0.0048686583	0.0027501469	0.0217167887	0.0026283244	0.0024094331	0.0264037539	0.0267201033	0.0051295639	0.0010269739	0.0234169512	0.0177381788	-0.0440965229	-0.0035524778	0.0238393025	0.0168575261	-0.0045295981	-0.0026841393	-0.0833704256	0.0355941201	0.0239263269	-0.0003116013	-0.0598620029	0.0257074972	-0.0039729173	0.0183020248	-0.0066829275	0.0046160636	0.0189466557	-0.0038212271	0.0024892624	0.0046046420	0.0002836893	0.0036477843	0.0251180516	0.0241699713	0.0013197676	0.0234089011	-0.0045295981	-0.0625683767	-0.0046655797	0.0206190145	0.0051001052	-0.0038925812	0.0209198433	0.0211644728	0.0257874978	0.0067453255	0.0245847324	0.0018178582	0.0033263588	-0.0109901965	-0.0082859637	0.0234027214	0.0025170332	-0.0039472024	-0.0105777212	0.0018775778	0.0209957345	0.0046046420	0.0250226277	-0.0043701556	0.0232969920	0.0172308395	0.0222506515	0.0209060841	0.0238014319	0.0017651202	0.0229575749	0.0240170608	0.0159254311	-0.0040501254	-0.0090507011	0.0213919217	0.0014841451	-0.0021916008	-0.0047785571	0.0057322412	-0.0096357670	-0.0045295981	-0.0035524778	0.0217112837	0.0245595391	0.0219534010	0.0211074980	0.0221344196	0.0046046420	0.0039388623	-0.0105102822	-0.0003116013	0.0053927286	0.0243799561	0.0076609715	-0.0040312304	0.0148304884	0.0014841451	0.0233669117
