from	to
4683	7486
4683	9656
4683	4292
2956	4361
2956	5395
2956	5981
2956	6117
2956	7520
2956	11073
2956	7316
2956	2547
2956	5111
2956	545
2956	5893
2956	5888
2956	1763
2956	5810
2956	5591
2956	6118
2956	63967
2956	4595
2956	1111
2956	5230
2956	3364
2956	3837
2956	2703458
2956	56916
2956	4292
2956	79968
1466431	2188
1466431	80233
1466431	2175
1466431	91442
84142	7316
84142	5932
84142	5888
84142	79184
84142	9656
84142	51720
4361	5981
4361	571
4361	7316
4361	2547
4361	9400
4361	5932
4361	545
4361	11200
4361	9025
4361	5591
4361	2237
4361	2177
4361	3014
4361	9656
4361	2703458
4361	4292
4361	5984
5395	22909
5395	83990
5395	11073
5395	7316
5395	5111
5395	5982
5395	675
5395	5591
5395	63967
5395	9156
5395	3837
5395	4292
22909	7316
22909	5111
22909	5983
22909	2177
22909	3837
22909	4292
22909	5984
83990	6117
83990	11073
83990	7316
83990	4292
5981	7520
5981	7316
5981	5111
5981	5982
5981	5985
5981	5983
5981	5884
5981	4292
5981	5984
6117	5422
6117	11073
6117	7316
6117	5111
6117	5557
6117	545
6117	5893
6117	5888
6117	4171
6117	1763
6117	5810
6117	675
6117	5591
6117	6118
6117	79648
6117	4595
6117	6119
6117	854067
6117	5230
6117	3364
6117	3837
6117	7486
6117	7158
6117	2175
6117	2703458
6117	29935
6117	7507
6117	79968
5422	7520
5422	7316
5422	5111
5422	5982
5422	5557
5422	5985
5422	4171
5422	5983
5422	1111
571	11073
571	7316
571	675
571	79184
571	4292
7520	7316
7520	2547
7520	5111
7520	5557
7520	545
7520	9025
7520	5591
7520	1111
7520	3014
7520	7486
7520	9656
7520	7158
7520	2703458
7520	56916
11073	7316
11073	545
11073	1111
11073	9656
11073	7158
2188	7316
2188	854067
2188	100526739
2188	3280
2188	80010
2188	2175
2188	2176
2188	199990
7316	2547
7316	3667
7316	4616
7316	5111
7316	9400
7316	5932
7316	5982
7316	5557
7316	545
7316	5888
7316	8554
7316	5985
7316	11200
7316	4171
7316	56852
7316	9025
7316	1763
7316	5810
7316	675
7316	5591
7316	6118
7316	63967
7316	3087
7316	4595
7316	9156
7316	2237
7316	5983
7316	6119
7316	100526739
7316	1111
7316	2177
7316	3280
7316	3014
7316	79184
7316	80010
7316	5230
7316	116028
7316	3364
7316	3837
7316	7486
7316	5884
7316	9656
7316	7158
7316	5885
7316	2175
7316	51720
7316	27330
7316	2176
7316	199990
7316	56916
7316	4292
7316	79968
7316	5984
7316	5727
7316	23624
2547	5111
2547	5591
2547	6118
2547	1111
2547	3014
2547	7486
2547	7158
2547	2703458
2547	56916
3667	5888
4616	5111
5111	9400
5111	5932
5111	5982
5111	5985
5111	56852
5111	9025
5111	5810
5111	5591
5111	6118
5111	63967
5111	4595
5111	9156
5111	2237
5111	5983
5111	353497
5111	6119
5111	1111
5111	2177
5111	5230
5111	3364
5111	7486
5111	5884
5111	5885
5111	2175
5111	2703458
5111	56916
5111	4292
5111	5984
9400	5888
9400	5591
9400	9656
5932	5591
5932	9156
5932	51720
5982	5557
5982	5985
5982	56852
5982	5591
5982	5983
5982	5884
5982	9656
5982	7158
5982	56916
5982	5984
5557	5985
5557	6118
5557	5983
5557	6119
5557	9656
