1.0000000000	0.0001878162	-0.0395960774	0.1515352998	-0.0857023282	-0.0768771748	-0.0769960932	0.0421327031	-0.1061297799	-0.0796050822	-0.1061297799	-0.0485502641	-0.0694532899	-0.0407823408	0.0416943075	0.0416796149	-0.0048597608	-0.0507927956	-0.0452078496	-0.0646389077	0.1570349349	-0.0428506077	-0.0459567488	-0.0872021795	-0.0259918691	-0.0255759209	0.2271362319	-0.0779205284	-0.0473620764	-0.0407823408	0.0457417509	-0.0713452767	0.0034019876	0.1571069588	-0.0841827431	-0.0442277363	-0.0407823408	-0.0407823408	-0.0507927956	-0.0407823408	-0.0446026525	-0.0514746283	-0.0444087278	-0.0442277363	-0.0442277363	-0.0442277363	-0.0451473573	-0.0832623478	-0.0407823408	-0.0507927956	-0.0857321415	-0.0450168865	-0.0450168865	0.0548553806	-0.0407823408	-0.0454415226	-0.0450168865	-0.0454415226	-0.0467538570	-0.0467538570	-0.0475872157	-0.0467538570	-0.0454415226	-0.0487777122	-0.0444087278	-0.0407823408	-0.0407823408	-0.0426609105	-0.0407823408	-0.0894207577	-0.0442277363	-0.0442277363	0.0495777818	0.0495777818	-0.0467351597	-0.0407823408	-0.0462368583	-0.0407823408	-0.0407823408	-0.0442277363	-0.0475872157	-0.0415322980	-0.0442277363	-0.0442277363	-0.0442277363	-0.0407823408	-0.0442277363	-0.0450921222	-0.0463060461	-0.0407823408	-0.0507927956	-0.0426283849	-0.0415322980	-0.0435523435	0.2718389791	-0.0514746283	-0.0415322980	-0.0407823408	0.2264912663	-0.0467877154	-0.0442277363	-0.0407823408	-0.0415322980	-0.0407823408	-0.0426283849	-0.0407823408	-0.0407823408
0.0001878162	1.0000000000	-0.0158163730	-0.0049082047	-0.0528702472	0.0213836055	-0.0272146261	0.0222074507	-0.0537812462	-0.0313375792	-0.0537812462	-0.0298513813	-0.0288304379	-0.0115548127	-0.0222230643	-0.0108404319	0.0044618208	-0.0217656779	-0.0145937437	0.0341348808	0.1551363574	-0.0532522484	-0.0252967981	-0.0530317261	-0.0178134888	-0.0247214549	-0.0135429116	-0.0296616191	0.0440384473	-0.0115548127	-0.0243686768	-0.0257812740	0.0194747250	0.0225789838	-0.0535804312	-0.0276353275	-0.0115548127	-0.0115548127	-0.0217656779	-0.0115548127	-0.0248719519	-0.0226292925	-0.0148209777	-0.0276353275	-0.0276353275	-0.0276353275	-0.0273534985	-0.0516694197	-0.0115548127	-0.0217656779	-0.0518379039	-0.0254012030	-0.0254012030	-0.0109954164	-0.0115548127	-0.0275967927	-0.0254012030	-0.0275967927	-0.0249311789	-0.0249311789	-0.0232232890	-0.0249311789	-0.0275967927	-0.0235289495	-0.0148209777	-0.0115548127	-0.0115548127	-0.0133397569	-0.0115548127	-0.0522558517	-0.0276353275	-0.0276353275	-0.0123463782	-0.0123463782	-0.0275931368	-0.0115548127	-0.0255284721	-0.0115548127	-0.0115548127	-0.0276353275	-0.0232232890	-0.0129087999	-0.0276353275	-0.0276353275	-0.0276353275	-0.0115548127	-0.0276353275	-0.0275262933	-0.0275543375	-0.0115548127	-0.0217656779	-0.0131996177	-0.0129087999	-0.0241467105	-0.0177205272	-0.0226292925	-0.0129087999	-0.0115548127	0.0240241952	-0.0249849381	-0.0276353275	-0.0115548127	-0.0129087999	-0.0115548127	-0.0131996177	-0.0115548127	-0.0115548127
-0.0395960774	-0.0158163730	1.0000000000	-0.0261056557	-0.0650540890	0.0502626833	-0.0644171994	-0.0220337919	-0.0825827416	-0.0601364258	-0.0825827416	-0.0338220648	-0.0577954666	-0.0248479939	-0.0323978446	-0.0421656267	-0.0288343352	-0.0353231625	-0.0276931057	-0.0666782976	-0.0344624121	-0.0671403085	-0.0289747308	-0.0661036866	-0.0258382130	-0.0293506515	-0.0211494563	-0.0590045737	-0.0596836146	-0.0248479939	-0.0312464484	-0.0546576228	-0.0225369843	-0.0247012370	-0.0659179742	-0.0312842480	-0.0248479939	-0.0248479939	-0.0353231625	-0.0248479939	-0.0323923867	-0.0364618237	-0.0281154896	-0.0312842480	-0.0312842480	-0.0312842480	-0.0323427359	-0.0671266399	-0.0248479939	-0.0353231625	-0.0656922409	-0.0277315137	-0.0277315137	-0.0273940588	-0.0248479939	-0.0323085974	-0.0277315137	-0.0323085974	-0.0343696537	-0.0343696537	-0.0312980735	-0.0343696537	-0.0323085974	-0.0323662538	-0.0281154896	-0.0248479939	-0.0248479939	-0.0265550751	-0.0248479939	-0.0676307171	-0.0312842480	-0.0312842480	-0.0288198519	-0.0288198519	-0.0209482247	-0.0248479939	-0.0289415820	-0.0248479939	-0.0248479939	-0.0312842480	-0.0312980735	-0.0263975534	-0.0312842480	-0.0312842480	-0.0312842480	-0.0248479939	-0.0312842480	-0.0322819390	-0.0332809926	-0.0248479939	-0.0353231625	-0.0265206394	-0.0263975534	-0.0275194291	-0.0209164191	-0.0364618237	-0.0263975534	-0.0248479939	-0.0226763362	-0.0343896148	-0.0312842480	-0.0248479939	-0.0263975534	-0.0248479939	-0.0265206394	-0.0248479939	-0.0248479939
0.1515352998	-0.0049082047	-0.0261056557	1.0000000000	-0.0637947406	-0.0120778501	-0.0541087671	0.2102592307	-0.0756210468	-0.0533368596	-0.0756210468	-0.0376730582	-0.0492921056	-0.0257376106	-0.0201432884	0.0620261571	0.0911533051	-0.0352330710	-0.0290861840	-0.0528347735	0.0573984105	-0.0570138267	-0.0340575105	-0.0647146964	-0.0283301758	0.0819608549	0.2694419572	-0.0519101480	0.0202655878	-0.0257376106	-0.0190092667	-0.0465651415	-0.0062700282	0.0189607710	-0.0635811322	-0.0347609875	-0.0257376106	-0.0257376106	-0.0352330710	-0.0257376106	-0.0351373713	-0.0365877869	-0.0288104967	-0.0347609875	-0.0347609875	-0.0347609875	-0.0352211802	-0.0635627260	-0.0257376106	-0.0352330710	-0.0640119642	-0.0334819792	-0.0334819792	-0.0103280815	-0.0257376106	-0.0353152931	-0.0334819792	-0.0353152931	-0.0362078872	-0.0362078872	-0.0352157673	-0.0362078872	-0.0353152931	-0.0358924837	-0.0288104967	-0.0257376106	-0.0257376106	-0.0273485698	-0.0257376106	-0.0661128020	-0.0347609875	-0.0347609875	-0.0128104739	-0.0128104739	-0.0362629227	-0.0257376106	-0.0341467895	-0.0257376106	-0.0257376106	-0.0347609875	-0.0352157673	-0.0275138188	-0.0347609875	-0.0347609875	-0.0347609875	-0.0257376106	-0.0347609875	-0.0352043960	-0.0357880333	-0.0257376106	-0.0352330710	-0.0273059924	-0.0275138188	-0.0311610346	0.0219174959	-0.0365877869	-0.0275138188	-0.0257376106	0.0287544619	-0.0362424377	-0.0347609875	-0.0257376106	-0.0275138188	-0.0257376106	-0.0273059924	-0.0257376106	-0.0257376106
-0.0857023282	-0.0528702472	-0.0650540890	-0.0637947406	1.0000000000	-0.0070512520	-0.0186035626	-0.0701322286	0.0561213244	-0.0237940311	0.0561213244	0.0493310216	-0.0316653002	-0.0268596743	0.0423148132	0.0095474655	-0.0398359354	0.0376925161	-0.0347479860	-0.0316628659	-0.0853142248	0.1102841361	0.0558072492	0.1091322401	-0.0358356061	0.0491116315	-0.0768974628	-0.0279927306	-0.0587411939	-0.0268596743	0.0451752280	-0.0406819995	-0.0488211958	-0.0648013499	0.1144679750	0.0627011756	-0.0268596743	-0.0268596743	0.0376925161	-0.0268596743	0.0582730639	0.0334797718	-0.0158800564	0.0627011756	0.0627011756	0.0627011756	0.0587684542	0.1098328938	-0.0268596743	0.0376925161	0.1107580659	0.0592612344	0.0592612344	-0.0336327437	-0.0268596743	0.0585042193	0.0592612344	0.0585042193	0.0514278343	0.0514278343	0.0491834779	0.0514278343	0.0585042193	0.0465258320	-0.0158800564	-0.0268596743	-0.0268596743	0.0181946747	-0.0268596743	0.1045057396	0.0627011756	0.0627011756	-0.0358135714	-0.0358135714	-0.0856327102	-0.0268596743	0.0555542434	-0.0268596743	-0.0268596743	0.0627011756	0.0491834779	-0.0293983086	0.0627011756	0.0627011756	0.0627011756	-0.0268596743	0.0627011756	0.0581277325	0.0544697465	-0.0268596743	0.0376925161	-0.0212666824	-0.0293983086	-0.0615815683	-0.0874542906	0.0334797718	-0.0293983086	-0.0268596743	-0.0810263127	0.0516050284	0.0627011756	-0.0268596743	-0.0293983086	-0.0268596743	-0.0212666824	-0.0268596743	-0.0268596743
-0.0768771748	0.0213836055	0.0502626833	-0.0120778501	-0.0070512520	1.0000000000	0.0588496549	-0.0515503459	0.0362077882	0.0623696650	0.0362077882	-0.0369902300	0.0658012784	0.0369704053	0.0096641466	0.0034319679	0.0261387288	0.0247433391	0.0240750931	0.0518152042	-0.0611728373	-0.0279881275	0.0152095091	-0.0048338793	-0.0019102134	0.0114964361	-0.0690636651	0.0657879770	0.0558432149	0.0369704053	0.0081473938	0.0690974502	-0.0525876301	-0.0515214757	-0.0249988818	-0.0271235268	0.0369704053	0.0369704053	0.0247433391	0.0369704053	-0.0236747288	0.0238280930	0.0335246198	-0.0271235268	-0.0271235268	-0.0271235268	-0.0233400856	-0.0288289909	0.0369704053	0.0247433391	-0.0065188010	0.0135306670	0.0135306670	0.0280315502	0.0369704053	-0.0230527563	0.0135306670	-0.0230527563	-0.0167962221	-0.0167962221	0.0183611260	-0.0167962221	-0.0230527563	0.0199808023	0.0335246198	0.0369704053	0.0369704053	0.0349600916	0.0369704053	-0.0012490942	-0.0271235268	-0.0271235268	0.0265244330	0.0265244330	-0.1001639333	0.0369704053	0.0154857325	0.0369704053	0.0369704053	-0.0271235268	0.0183611260	0.0348675698	-0.0271235268	-0.0271235268	-0.0271235268	0.0369704053	-0.0271235268	-0.0228232596	-0.0191961192	0.0369704053	0.0247433391	0.0352139850	0.0348675698	-0.0723492284	-0.0951138354	0.0238280930	0.0348675698	0.0369704053	-0.0807078591	-0.0169585806	-0.0271235268	0.0369704053	0.0348675698	0.0369704053	0.0352139850	0.0369704053	0.0369704053
-0.0769960932	-0.0272146261	-0.0644171994	-0.0541087671	-0.0186035626	0.0588496549	1.0000000000	-0.0509934560	0.0480445452	0.0766585643	0.0480445452	-0.0335991621	0.0776342938	0.0441122880	-0.0196512923	0.0087109080	0.0316211767	0.0306912625	0.0318120298	0.0691880261	-0.0253837301	-0.0245413956	0.0190232510	-0.0003154325	0.0047313620	-0.0261828784	-0.0776954444	0.0841065534	0.0657529911	0.0441122880	-0.0229820253	0.0833533266	-0.0425757662	-0.0421683503	-0.0215265291	-0.0246041109	0.0441122880	0.0441122880	0.0306912625	0.0441122880	-0.0205832661	0.0301638489	0.0404428950	-0.0246041109	-0.0246041109	-0.0246041109	0.0176265508	-0.0246173565	0.0441122880	0.0306912625	-0.0021896047	-0.0210510043	-0.0210510043	0.0348274134	0.0441122880	-0.0200417830	-0.0210510043	-0.0200417830	0.0220160027	0.0220160027	0.0231898952	0.0220160027	-0.0200417830	0.0251580530	0.0404428950	0.0441122880	0.0441122880	0.0412671114	0.0441122880	0.0039699963	-0.0246041109	-0.0246041109	0.0336982452	0.0336982452	-0.0944351489	0.0441122880	-0.0169160455	0.0441122880	0.0441122880	-0.0246041109	0.0231898952	0.0423690858	-0.0246041109	-0.0246041109	-0.0246041109	0.0441122880	-0.0246041109	-0.0199036035	-0.0158204551	0.0441122880	0.0306912625	0.0422441008	0.0423690858	-0.0659125180	-0.0921535441	0.0301638489	0.0423690858	0.0441122880	-0.0702480915	0.0216861414	-0.0246041109	0.0441122880	0.0423690858	0.0441122880	0.0422441008	0.0441122880	0.0441122880
0.0421327031	0.0222074507	-0.0220337919	0.2102592307	-0.0701322286	-0.0515503459	-0.0509934560	1.0000000000	-0.0812928628	-0.0555961836	-0.0812928628	-0.0367652065	-0.0523650222	-0.0238417337	-0.0304800709	-0.0001517786	0.0202942256	-0.0353174101	-0.0268429833	-0.0473924855	0.1909844861	-0.0673017853	-0.0349922628	-0.0708633249	-0.0259298527	-0.0089734982	0.0518516466	-0.0541975853	0.0451300742	-0.0238417337	-0.0299605507	-0.0489601178	0.0270569948	0.0314739549	-0.0694373725	-0.0342942629	-0.0238417337	-0.0238417337	-0.0353174101	-0.0238417337	-0.0344752178	-0.0364640899	-0.0275628814	-0.0342942629	-0.0342942629	-0.0342942629	-0.0346503677	-0.0668215576	-0.0238417337	-0.0353174101	-0.0702183637	-0.0345895124	-0.0345895124	-0.0187749119	-0.0238417337	-0.0349699807	-0.0345895124	-0.0349699807	-0.0355776563	-0.0355776563	-0.0359720094	-0.0355776563	-0.0349699807	-0.0367040906	-0.0275628814	-0.0238417337	-0.0238417337	-0.0258176376	-0.0238417337	-0.0719148737	-0.0342942629	-0.0342942629	-0.0206122495	-0.0206122495	-0.0268275046	-0.0238417337	-0.0352967675	-0.0238417337	-0.0238417337	-0.0342942629	-0.0359720094	-0.0254528597	-0.0342942629	-0.0342942629	-0.0342942629	-0.0238417337	-0.0342942629	-0.0348981476	-0.0355892243	-0.0238417337	-0.0353174101	-0.0257392888	-0.0254528597	-0.0281998352	-0.0023112006	-0.0364640899	-0.0254528597	-0.0238417337	0.0431833302	-0.0356101527	-0.0342942629	-0.0238417337	-0.0254528597	-0.0238417337	-0.0257392888	-0.0238417337	-0.0238417337
-0.1061297799	-0.0537812462	-0.0825827416	-0.0756210468	0.0561213244	0.0362077882	0.0480445452	-0.0812928628	1.0000000000	0.0495326378	0.0686148947	0.0133302342	0.0465405630	0.0228191799	0.0181600234	-0.0017537010	0.0029000919	0.0309263722	0.0094675768	0.0336967195	-0.0960473668	0.0508409979	0.0282657680	0.0569429284	-0.0148084723	0.0177045822	-0.0994678131	0.0484273138	0.0199209531	0.0228191799	0.0176498221	0.0444072686	-0.0626788233	-0.0714458596	0.0555061605	0.0276308693	0.0228191799	0.0228191799	0.0309263722	0.0228191799	0.0275961644	0.0287191632	0.0255004702	0.0276308693	0.0276308693	0.0276308693	0.0282030142	0.0502723640	0.0228191799	0.0309263722	0.0561033731	0.0276595012	0.0276595012	0.0118021467	0.0228191799	0.0283805143	0.0276595012	0.0283805143	0.0289510333	0.0289510333	0.0290738506	0.0289510333	0.0283805143	0.0298340817	0.0255004702	0.0228191799	0.0228191799	0.0242282052	0.0228191799	0.0579814938	0.0276308693	0.0276308693	0.0097024140	0.0097024140	-0.1147562300	0.0228191799	0.0284347526	0.0228191799	0.0228191799	0.0276308693	0.0290738506	0.0200323365	0.0276308693	0.0276308693	0.0276308693	0.0228191799	0.0276308693	0.0283112700	0.0290549394	0.0228191799	0.0309263722	0.0241832734	0.0200323365	-0.0803224897	-0.1156508581	0.0287191632	0.0200323365	0.0228191799	-0.1032161586	0.0289743878	0.0276308693	0.0228191799	0.0200323365	0.0228191799	0.0241832734	0.0228191799	0.0228191799
-0.0796050822	-0.0313375792	-0.0601364258	-0.0533368596	-0.0237940311	0.0623696650	0.0766585643	-0.0555961836	0.0495326378	1.0000000000	0.0495326378	-0.0353936659	0.0867197407	0.0487695413	-0.0215950394	0.0067645245	0.0321187381	0.0313874523	0.0368186711	0.0676352429	-0.0635946884	-0.0301184606	-0.0192776499	-0.0207072573	0.0091399389	-0.0282816651	-0.0754821168	0.0853518685	0.0723043839	0.0487695413	-0.0249466475	0.0915244351	-0.0479473257	-0.0468494120	-0.0270299912	-0.0271705641	0.0487695413	0.0487695413	0.0313874523	0.0487695413	-0.0230830593	0.0312162739	0.0430740367	-0.0271705641	-0.0271705641	-0.0271705641	-0.0226548192	-0.0304889188	0.0487695413	0.0313874523	-0.0229828784	-0.0233497079	-0.0233497079	0.0390217644	0.0487695413	0.0175075579	-0.0233497079	0.0175075579	-0.0148061196	-0.0148061196	-0.0120780207	-0.0148061196	0.0175075579	0.0250163924	0.0430740367	0.0487695413	0.0487695413	0.0454826038	0.0487695413	-0.0157025200	-0.0271705641	-0.0271705641	0.0381582383	0.0381582383	-0.0891937728	0.0487695413	0.0190414867	0.0487695413	0.0487695413	-0.0271705641	-0.0120780207	0.0472693295	-0.0271705641	-0.0271705641	-0.0271705641	0.0487695413	-0.0271705641	-0.0219357446	0.0203897035	0.0487695413	0.0313874523	0.0458669005	0.0472693295	-0.0619707468	-0.0892463839	0.0312162739	0.0472693295	0.0487695413	-0.0771822683	0.0213570253	-0.0271705641	0.0487695413	0.0472693295	0.0487695413	0.0458669005	0.0487695413	0.0487695413
