from	to
8667	6830
8667	60487
8667	6198
8667	9639
8667	23246
8667	10944
8667	10491
8667	91614
8667	1762
8667	159090
8667	11321
8667	51184
8667	2997
8667	55677
8667	9682
8667	10367
8667	65005
8667	64963
8667	51021
8667	10240
8667	23077
8667	92345
8667	7936
8667	55651
8667	55505
8667	9688
8667	23239
8667	23035
8667	5479
8667	55607
8667	84687
8667	26121
8667	10635
8667	55164
8667	6894
8667	6949
8667	7486
8667	57599
8667	5567
8667	51366
8667	219333
8667	57621
8667	63893
8667	7398
8667	91833
8667	55100
8667	56252
8667	10009
8667	51193
1978	25843
1978	6198
1978	121268
8443	64975
8443	23511
8443	11315
8443	9882
8443	60496
8443	121642
8443	10944
8443	91614
8443	1762
8443	80011
8443	85476
8443	84340
8443	54865
8443	10243
8443	51184
8443	2997
8443	3219
8443	3225
8443	51574
8443	55227
8443	56257
8443	10367
8443	65005
8443	64963
8443	51021
8443	54460
8443	10240
8443	9688
8443	84306
8443	5830
8443	5496
8443	5522
8443	26121
8443	23132
8443	51444
8443	163859
8443	6526
8443	79008
8443	84464
8443	6949
8443	51366
8443	63893
8443	8427
64975	23511
64975	60496
64975	10243
64975	2997
64975	9688
23511	11315
23511	9882
23511	60496
23511	121642
23511	10944
23511	91614
23511	1762
23511	159090
23511	80011
23511	85476
23511	84340
23511	54865
23511	10243
23511	51184
23511	2997
23511	3219
23511	3225
23511	51574
23511	55227
23511	56257
23511	10367
23511	65005
23511	64963
23511	51021
23511	54460
23511	10240
23511	23077
23511	9688
23511	84306
23511	5830
23511	5496
23511	5522
23511	26121
23511	23132
23511	51444
23511	163859
23511	6526
23511	79008
23511	84464
23511	6949
23511	51366
23511	63893
23511	8427
10605	1762
10605	23239
10605	23035
10605	10635
10605	57599
10605	51366
10605	219333
10605	91833
11315	60496
11315	10243
11315	2997
11315	9688
5438	6794
5438	6830
5438	60487
5438	9639
5438	23246
5438	10944
5438	10491
5438	1762
5438	159090
5438	11321
5438	51184
5438	55677
5438	9682
5438	10367
5438	65005
5438	64963
5438	51021
5438	10240
5438	23077
5438	92345
5438	7936
5438	55651
5438	55505
5438	23239
5438	23035
5438	5479
5438	55607
5438	84687
5438	26121
5438	10635
5438	55164
5438	6894
5438	6949
5438	7486
5438	57599
5438	51366
5438	219333
5438	57621
5438	7398
5438	91833
5438	55100
5438	56252
5438	10009
5438	51193
6794	6830
6794	60487
6794	25843
6794	6198
6794	9639
6794	23246
6794	10944
6794	10491
6794	1762
6794	159090
6794	11321
6794	51184
6794	55677
6794	9682
6794	23077
6794	92345
6794	7936
6794	55651
6794	55505
6794	23239
6794	23035
6794	5479
6794	55607
6794	84687
6794	10635
6794	55164
6794	6894
6794	6949
6794	7486
6794	57599
6794	51366
6794	219333
6794	57621
6794	7398
6794	91833
6794	55100
6794	56252
6794	10009
6794	51193
6830	60487
9882	60496
9882	10243
9882	2997
9882	9688
60487	9639
60487	23246
60487	10944
60487	10491
60487	1762
60487	159090
60487	11321
60487	51184
60487	55677
60487	9682
60487	23077
60487	92345
60487	7936
60487	55651
60487	55505
60487	23239
60487	23035
60487	5479
60487	55607
60487	84687
60487	10635
60487	55164
60487	6894
60487	6949
60487	7486
60487	57599
60487	51366
60487	219333
60487	57621
60487	7398
60487	91833
60487	55100
60487	56252
60487	10009
60487	51193
25843	10243
60496	121642
60496	10944
60496	91614
60496	1762
60496	80011
60496	85476
60496	84340
60496	54865
60496	10243
60496	51184
60496	2997
60496	3219
60496	3225
60496	51574
60496	55227
60496	56257
60496	10367
60496	65005
60496	64963
60496	51021
60496	54460
60496	10240
60496	9688
60496	84306
60496	5830
60496	5496
60496	5522
60496	26121
60496	23132
60496	51444
60496	163859
60496	6526
60496	79008
60496	84464
60496	6949
60496	51366
60496	63893
60496	8427
121642	10243
121642	2997
121642	9688
10944	10243
10944	2997
10944	9688
91614	10243
91614	2997
91614	9688
1762	10243
1762	2997
1762	9688
159090	9688
80011	10243
80011	2997
80011	9688
85476	10243
85476	2997
85476	9688
84340	10243
84340	2997
84340	9688
54865	10243
54865	2997
54865	9688
10243	51184
10243	2997
10243	3219
10243	3225
10243	51574
10243	55227
10243	56257
10243	10367
10243	65005
10243	64963
10243	51021
10243	54460
10243	10240
10243	9688
10243	84306
10243	5830
10243	5496
10243	5522
10243	26121
10243	23132
10243	51444
10243	163859
10243	6526
10243	79008
10243	84464
10243	6949
10243	51366
10243	63893
10243	8427
51184	2997
51184	9688
2997	3219
2997	3225
2997	51574
2997	55227
2997	56257
2997	10367
2997	65005
2997	64963
2997	51021
2997	54460
2997	10240
2997	9688
2997	84306
2997	5830
2997	5496
2997	5522
2997	26121
2997	23132
2997	51444
2997	163859
2997	6526
2997	79008
2997	84464
2997	6949
2997	51366
2997	63893
2997	8427
3219	9688
3225	9688
51574	9688
55227	9688
56257	9688
10367	9688
65005	9688
64963	9688
51021	9688
54460	9688
10240	9688
23077	9688
9688	84306
9688	5830
9688	5496
9688	5522
9688	26121
9688	23132
9688	51444
9688	163859
9688	6526
9688	79008
9688	84464
9688	6949
9688	7486
9688	51366
9688	63893
9688	8427
9688	56252
5308	5567
