from	to
5241	5970
5241	6776
5241	2033
5241	8289
5241	10499
5241	22938
5241	8850
5241	7316
5241	142
5241	6602
5241	6777
5241	8648
5241	6605
5241	9611
5241	5451
5241	6714
5241	2099
5241	8554
5241	6996
5241	9612
5241	6667
5241	8805
3172	23411
3172	5469
3172	1499
3172	1387
3172	10499
3172	5595
3172	4088
3172	16211
3172	9759
3172	8648
3172	7421
3172	23054
3172	2099
3172	5925
3172	367
3172	4087
3172	8841
3172	8204
3172	9612
3172	4089
3172	2308
3172	6667
3172	8805
3172	6908
3172	8431
2908	6774
2908	1050
2908	6597
2908	5371
2908	8202
2908	23426
2908	5469
2908	5970
2908	6776
2908	3065
2908	3066
2908	4790
2908	2033
2908	6601
2908	1387
2908	6599
2908	10499
2908	7341
2908	7704
2908	7316
2908	5914
2908	4088
2908	6602
2908	6777
2908	8648
2908	6605
2908	9611
2908	2353
2908	5451
2908	6714
2908	23054
2908	1385
2908	3725
2908	6598
2908	367
2908	8204
2908	6996
2908	9612
2908	8805
2908	1051
2908	6908
2908	3164
2908	6595
6774	23411
6774	6597
6774	5371
6774	860
6774	5970
6774	6776
6774	3065
6774	2624
6774	3066
6774	4790
6774	2033
6774	1387
6774	6772
6774	7316
6774	5595
6774	6777
6774	8648
6774	3091
6774	6714
6774	2099
6774	3725
6774	5925
6774	367
6774	8841
6774	602
6774	25942
6774	64332
6774	6667
6774	4654
6774	1051
6774	2623
6774	3164
6774	595
1050	6597
1050	6688
1050	4609
1050	861
1050	467
1050	3065
1050	2624
1050	3066
1050	2033
1050	1499
1050	1387
1050	7316
1050	142
1050	4088
1050	2353
1050	7421
1050	23054
1050	2099
1050	3725
1050	8554
1050	5925
1050	367
1050	4089
1050	1051
1050	8061
1050	1869
1050	6595
23411	5371
23411	4609
23411	5970
23411	2309
23411	3066
23411	2033
23411	1499
23411	22938
23411	8850
23411	7316
23411	5914
23411	9759
23411	9611
23411	4846
23411	2353
23411	7421
23411	2099
23411	1385
23411	3725
23411	51341
23411	5925
23411	367
23411	155871
23411	9612
23411	2308
23411	6497
23411	6667
23411	207
23411	4654
23411	1869
23411	8431
23411	775
6597	5371
6597	4609
6597	861
6597	1024
6597	467
6597	6776
6597	3065
6597	3066
6597	1499
6597	8289
6597	6601
6597	1387
6597	6599
6597	6772
6597	5468
6597	7341
6597	7316
6597	4088
6597	6256
6597	6602
6597	6605
6597	9611
6597	10498
6597	3091
6597	7421
6597	2099
6597	1385
6597	7155
6597	5925
6597	6598
6597	367
6597	4087
6597	8841
6597	155871
6597	9612
6597	25942
6597	6667
6597	4654
6597	1051
6597	2623
6597	6595
6597	9031
6688	5371
6688	3065
6688	2624
6688	4790
6688	1387
6688	5914
6688	2353
6688	3725
6688	5925
6688	8841
6688	25942
6688	6497
6688	1051
6688	6908
6688	2623
5371	860
5371	4609
5371	861
5371	5970
5371	3065
5371	2624
5371	3066
5371	4790
5371	2033
5371	1499
5371	1387
5371	7067
5371	596
5371	5468
5371	7341
5371	7704
5371	7316
5371	5595
5371	5914
5371	4088
5371	6256
5371	9611
5371	2353
5371	3725
5371	8554
5371	7155
5371	5925
5371	4087
5371	8841
5371	155871
5371	6996
5371	9612
5371	2308
5371	25942
5371	6497
5371	6667
5371	8805
5371	3164
8202	4609
8202	5970
8202	4790
8202	2033
8202	1387
8202	2100
8202	7067
8202	10499
8202	8850
8202	5468
8202	7341
8202	7316
8202	5914
8202	4088
8202	6256
8202	8648
8202	6605
8202	9611
8202	10498
8202	2353
8202	7421
8202	2099
8202	3725
8202	367
8202	4087
8202	155871
8202	9612
8202	6908
8202	1869
8202	3164
8202	7068
8202	8431
8202	595
23426	3065
23426	2033
23426	1499
23426	1387
23426	7067
23426	5468
23426	7316
23426	4088
23426	6256
23426	8648
23426	10498
23426	7421
23426	23054
23426	2099
23426	367
23426	4087
6464	2057
6464	6776
6464	7316
6464	6777
6464	3091
6464	6714
6464	2099
6464	155871
6464	602
6464	6667
860	3065
860	2033
860	1387
860	8850
860	7316
860	4088
860	9759
860	3091
860	2353
860	3725
860	5925
860	367
860	4087
860	8841
860	1051
860	8431
4609	861
4609	5469
4609	1024
4609	5970
4609	2309
4609	3065
4609	3066
4609	2033
4609	1499
4609	6601
4609	1387
4609	6599
4609	22938
4609	596
4609	8850
4609	7316
4609	5595
4609	4088
4609	10498
4609	3091
4609	7421
4609	2099
4609	1385
4609	3725
4609	5925
4609	6598
4609	4087
4609	8841
4609	155871
4609	6667
4609	1051
4609	8061
4609	6908
4609	2071
4609	6595
4609	688
861	1487
861	3065
861	3066
861	2033
861	1387
861	6599
861	7316
861	5914
861	4088
861	9611
861	2353
861	7421
861	3725
861	6598
861	367
861	4087
861	8841
861	155871
861	9612
861	25942
861	6667
861	4654
861	1051
861	595
5469	1024
5469	2624
5469	2100
5469	7067
5469	5468
5469	7316
5469	142
5469	5914
5469	6256
5469	9325
5469	7421
5469	23054
5469	2099
5469	367
5469	2623
5469	3164
5469	7068
1487	3065
1487	3066
1487	2033
1487	1499
1487	1387
1487	8850
1487	7316
1487	9759
1487	5925
1487	8841
1487	8204
1487	9612
1487	602
1487	25942
1487	6667
1487	207
1487	6908
2057	6776
2057	7316
2057	5595
2057	6777
2057	6714
2057	3815
2057	2056
1024	6601
1024	1387
1024	2100
1024	6599
1024	7067
1024	8850
1024	142
1024	4088
1024	2099
1024	6598
1024	4087
1024	155871
1024	8204
1024	1051
1024	1869
1024	2071
1024	6595
5970	467
5970	3065
5970	3066
5970	4790
5970	2033
5970	1499
5970	1387
5970	6772
5970	8850
5970	5468
5970	7316
5970	142
5970	4088
5970	6256
5970	9325
5970	10498
5970	3091
5970	2353
5970	5451
5970	23054
5970	2099
5970	3725
5970	8554
5970	51341
5970	367
5970	8841
5970	155871
5970	9612
5970	602
5970	4089
5970	25942
5970	6667
5970	1051
5970	6908
5970	6595
467	3065
467	4790
467	1387
467	6772
467	7341
467	7316
467	4088
467	9759
467	2353
467	3725
467	4087
467	8841
467	1051
467	8061
2309	2033
2309	1499
2309	1387
2309	8850
2309	7316
2309	4088
2309	3091
2309	7421
2309	2099
2309	4087
2309	4089
2309	207
6776	3065
6776	4790
6776	2033
6776	2100
6776	6772
6776	7316
6776	5595
6776	6777
6776	8648
6776	10498
6776	5451
6776	6714
6776	2099
6776	3815
6776	9612
6776	1051
3065	2624
3065	3066
3065	4790
3065	2033
3065	1499
3065	6601
3065	1387
3065	6599
3065	6772
3065	5468
3065	7704
3065	7316
3065	142
3065	4088
3065	6602
3065	6605
3065	3091
3065	5451
3065	2099
3065	1385
3065	3725
3065	7155
3065	51341
3065	5925
3065	6598
3065	367
3065	4087
3065	8841
3065	155871
3065	8204
3065	9612
3065	602
3065	4089
3065	25942
3065	6667
3065	8805
3065	4654
3065	1051
3065	8061
3065	6908
3065	2623
3065	1869
3065	6595
3065	8431
3065	595
3065	688
2624	2033
2624	1387
2624	7704
2624	5914
2624	6256
2624	3725
2624	8841
2624	155871
2624	4089
2624	207
3066	4790
3066	6601
3066	1387
3066	7067
3066	22938
3066	7341
3066	7704
3066	7316
3066	142
3066	5914
3066	6605
3066	3091
3066	7421
3066	2099
3066	1385
3066	7155
3066	51341
3066	5925
3066	6598
3066	4087
3066	155871
3066	8204
3066	9612
3066	25942
3066	6667
3066	8805
3066	7068
3066	6595
3066	9031
3066	595
3066	688
4790	2033
4790	1499
4790	7341
4790	7316
4790	142
4790	3554
4790	6256
4790	9325
4790	9759
4790	8648
4790	9611
4790	10498
4790	2353
4790	23054
4790	2099
4790	3725
4790	367
4790	8841
4790	155871
4790	9612
4790	602
4790	25942
4790	64332
4790	6667
4790	1051
4790	1869
4790	3164
4790	688
2033	1499
2033	1387
2033	2100
2033	6772
2033	7067
2033	10499
2033	22938
2033	8850
2033	5468
2033	7704
2033	7316
2033	142
2033	5914
2033	4088
2033	6256
2033	9325
2033	16211
2033	6602
2033	6777
2033	8648
2033	9611
2033	10498
2033	3091
2033	2353
2033	7421
2033	6714
2033	23054
2033	2099
2033	1385
2033	3725
2033	5925
2033	367
2033	4087
2033	8841
2033	155871
2033	5105
2033	6996
2033	9612
2033	602
2033	4089
2033	6667
2033	207
2033	4654
2033	1051
2033	8061
2033	6908
2033	1869
2033	3164
2033	6595
2033	2056
2033	595
2033	688
1499	1387
1499	10499
1499	8850
1499	7341
1499	7316
1499	142
1499	4088
1499	6256
1499	9759
1499	10498
1499	3091
1499	2353
1499	6714
1499	2099
1499	3725
1499	367
1499	4087
1499	602
1499	4089
1499	2308
1499	207
1499	3164
1499	595
100506742	7316
8289	6601
8289	6599
8289	7316
8289	5914
8289	4088
8289	6602
8289	6605
8289	10498
8289	6714
8289	6598
8289	4087
8289	155871
8289	2623
8289	6595
8289	9031
6601	1387
6601	6599
6601	7316
6601	4088
6601	6602
6601	6605
6601	9611
6601	10498
6601	2099
6601	7155
6601	6598
6601	4087
6601	155871
6601	25942
6601	6667
6601	207
6601	2623
6601	6595
6601	9031
1387	2100
1387	6599
1387	6772
1387	7067
1387	10499
1387	8850
1387	5468
1387	7316
1387	142
1387	5914
1387	4088
1387	9325
1387	16211
1387	8648
1387	9611
1387	10498
1387	3091
1387	2353
1387	7421
1387	6714
1387	23054
1387	2099
1387	1385
1387	3725
1387	8554
1387	6598
1387	367
1387	4087
1387	8841
1387	155871
1387	6996
1387	9612
1387	602
1387	4089
1387	2308
1387	6667
1387	207
1387	4654
1387	1051
1387	8061
1387	6908
1387	2623
1387	1869
1387	6595
1387	595
1387	688
2100	10499
2100	5468
2100	7316
2100	4088
2100	6256
2100	9325
2100	8648
2100	6605
2100	9611
2100	6714
2100	23054
2100	2099
2100	8554
2100	4087
2100	8204
2100	9612
2100	4089
2100	6667
2100	8805
2100	207
2100	4654
2100	8431
2100	688
6599	7316
6599	4088
6599	6602
6599	6605
6599	9611
6599	10498
6599	6714
6599	7155
6599	6598
6599	367
6599	4087
6599	155871
6599	25942
6599	6667
6599	207
6599	1051
6599	2623
6599	3164
6599	6595
6599	8431
6599	9031
6772	7316
6772	6256
6772	9759
6772	6777
6772	2353
6772	7421
6772	6714
6772	3725
6772	8554
6772	3815
6772	8841
6772	155871
6772	602
6772	4089
6772	207
6772	1869
6772	6595
7067	10499
7067	7341
7067	7316
7067	142
7067	6256
7067	8648
7067	9611
7067	5451
7067	6714
7067	23054
7067	2099
7067	1385
7067	8841
7067	155871
7067	8204
7067	6996
7067	9612
7067	8805
7067	8431
7067	595
10499	5468
10499	7341
10499	7316
10499	5914
10499	6256
10499	8648
10499	6605
10499	10498
10499	3091
10499	2353
10499	7421
10499	2099
10499	3725
10499	367
10499	155871
10499	3164
10499	7068
22938	7316
22938	5914
22938	4088
22938	6256
22938	8648
22938	9611
22938	7421
22938	6714
22938	2099
22938	5925
22938	4087
22938	9612
22938	4089
22938	25942
22938	6497
22938	4654
22938	8431
596	7316
596	142
596	5595
596	3091
596	155871
596	1051
596	3164
8850	7316
8850	5914
8850	4088
8850	8648
8850	3091
8850	6714
8850	1385
8850	5925
8850	6598
8850	367
8850	4087
8850	8841
8850	155871
8850	8204
8850	207
8850	4654
8850	1051
8850	1869
8850	3164
8850	6595
8850	595
5468	7341
5468	7316
5468	6256
5468	9325
5468	9759
5468	8648
5468	9611
5468	23054
5468	2099
5468	8554
5468	5925
5468	4087
5468	8841
5468	8204
5468	9612
5468	6667
5468	8805
5468	1051
5468	8431
7341	7704
7341	7316
7341	142
7341	5914
7341	6256
7341	16211
7341	9759
7341	3091
7341	2353
7341	2099
7341	1385
7341	3725
7341	8554
7341	7155
7341	51341
7341	5925
7341	367
7341	6996
7341	9612
7341	4089
7341	25942
7341	440093
7341	6667
7341	8805
7341	1051
7341	2623
7341	1869
7341	7068
7341	6595
7341	9031
7704	7316
7704	142
7704	5914
7704	4088
7704	6256
7704	9759
7704	9611
7704	7421
7704	2099
7704	5925
7704	367
7704	8841
7704	9612
7704	25942
7704	6667
7704	2623
7316	142
7316	5595
7316	5914
7316	3554
7316	4088
7316	6256
7316	9325
7316	6602
7316	6777
7316	8648
7316	6605
7316	9611
7316	4846
7316	10498
7316	3091
7316	2353
7316	2189
7316	7421
7316	5451
7316	6714
7316	23054
7316	2099
7316	1385
7316	3725
7316	8554
7316	7155
7316	5925
7316	3815
7316	6598
7316	367
7316	4087
7316	8841
7316	155871
7316	5105
7316	2068
7316	8204
7316	6996
7316	9612
7316	602
7316	4089
7316	2308
7316	25942
7316	440093
7316	6497
7316	6667
7316	8805
7316	207
7316	4654
7316	1051
7316	8061
7316	6908
7316	2623
7316	1869
7316	3164
7316	2071
7316	6595
7316	8431
7316	9031
7316	595
7316	995
7316	688
7316	775
7316	2535
142	5914
142	6256
142	10498
142	3091
142	5451
142	23054
142	2099
142	7155
142	8841
142	155871
142	2308
142	6667
142	1869
142	7068
5595	6256
5595	16211
5595	9759
5595	3091
5595	7421
5595	2099
5595	3725
5595	7155
5595	4087
5595	155871
5595	602
5595	6667
5595	1051
5595	2623
5595	9031
5595	995
5914	6256
5914	9325
5914	9759
5914	6777
5914	8648
5914	6605
5914	9611
5914	5451
5914	6714
5914	23054
5914	2099
5914	7155
5914	8841
5914	8204
5914	6996
5914	9612
5914	2308
5914	6497
5914	6667
5914	8805
5914	207
5914	7068
5914	8431
5914	688
3554	155871
3554	207
4088	16211
4088	9759
4088	3091
4088	2353
4088	7421
4088	6714
4088	23054
4088	2099
4088	3725
4088	367
4088	4087
4088	155871
4088	4089
4088	2308
4088	25942
4088	6497
4088	6667
4088	207
4088	4654
4088	1051
4088	3164
4088	688
6256	9325
6256	9759
6256	8648
6256	9611
6256	7421
6256	5451
6256	6714
6256	23054
6256	2099
6256	4087
6256	8841
6256	8204
6256	6996
6256	9612
6256	602
6256	6667
6256	8805
6256	4654
6256	6908
6256	3164
6256	7068
6256	8431
9325	8648
9325	6714
9325	2099
9325	3725
9325	367
9325	6908
9325	7068
16211	6667
9759	9611
9759	3091
9759	2099
9759	367
9759	8841
9759	9612
9759	25942
9759	6667
9759	1051
9759	2623
9759	775
6602	6605
6602	9611
6602	10498
6602	2353
6602	2099
6602	3725
6602	6598
6602	367
6602	4087
6602	8841
6602	2623
6602	6595
6602	9031
6777	5451
6777	6714
6777	3815
6777	9612
8648	6605
8648	9611
8648	10498
8648	3091
8648	2353
8648	7421
8648	23054
8648	2099
8648	3725
8648	367
8648	155871
8648	602
8648	8805
8648	6908
8648	3164
8648	7068
8648	595
6605	9611
6605	10498
6605	6714
6605	2099
6605	7155
6605	6598
6605	367
6605	25942
6605	2623
6605	3164
6605	6595
6605	8431
6605	9031
9611	7421
9611	2099
9611	3725
9611	8554
9611	51341
9611	6598
9611	367
9611	8841
9611	9612
9611	4089
9611	25942
9611	6497
9611	6667
9611	4654
9611	1051
9611	7068
9611	6595
9611	9031
4846	2099
4846	8841
4846	155871
4846	6667
4846	207
10498	2353
10498	6714
10498	1385
10498	8554
10498	6598
10498	8204
10498	4654
10498	1051
3091	6714
3091	2099
3091	3725
3091	5925
3091	367
3091	8841
3091	6667
3091	3164
3091	6595
3091	2056
2353	7421
2353	23054
2353	2099
2353	1385
2353	3725
2353	5925
2353	4087
2353	155871
2353	6996
2353	9612
2353	602
2353	6908
2353	595
7421	5451
7421	6714
7421	23054
7421	3725
7421	5925
7421	8204
7421	6996
7421	9612
7421	25942
7421	8805
7421	8431
7421	9031
5451	2099
5451	1385
5451	3725
5451	367
5451	155871
5451	9612
5451	6667
5451	6908
6714	23054
6714	2099
6714	3815
6714	6598
6714	367
6714	8841
6714	155871
6714	2308
6714	6667
6714	207
6714	3164
6714	7068
6714	595
6714	995
23054	2099
23054	3725
23054	5925
23054	367
23054	4087
23054	9612
23054	602
23054	6908
23054	1869
23054	7068
2099	3725
2099	8554
2099	7155
2099	6598
2099	367
2099	4087
2099	8841
2099	8204
2099	6996
2099	9612
2099	602
2099	4089
2099	2308
2099	25942
2099	6497
2099	6667
2099	8805
2099	207
2099	4654
2099	1051
2099	6908
2099	1869
2099	7068
2099	6595
2099	8431
2099	9031
2099	595
2099	688
1385	3725
1385	8554
1385	155871
1385	207
1385	4654
1385	1051
3725	8554
3725	5925
3725	367
3725	4087
3725	8841
3725	155871
3725	8204
3725	6996
3725	9612
3725	602
3725	4089
3725	6497
3725	6667
3725	4654
3725	8061
3725	6908
3725	595
8554	367
8554	4089
8554	207
8554	6908
7155	6598
7155	8841
7155	6595
7155	9031
51341	5925
51341	367
51341	8841
51341	155871
51341	9612
51341	25942
51341	6667
5925	6598
5925	367
5925	8841
5925	155871
5925	6497
5925	6667
5925	4654
5925	1051
5925	6908
5925	2623
5925	1869
5925	595
6598	155871
6598	25942
6598	207
6598	1051
6598	2623
6598	6595
6598	8431
6598	9031
367	8841
367	2068
367	8204
367	6996
367	9612
367	4089
367	2308
367	25942
367	6667
367	8805
367	207
367	1051
367	6908
367	1869
367	2071
367	6595
367	8431
367	595
4087	4089
4087	6497
4087	6667
4087	207
4087	2071
4087	688
8841	8204
8841	9612
8841	602
8841	6497
8841	6667
8841	207
8841	2623
8841	7068
8841	8431
8841	595
155871	2068
155871	4089
155871	25942
155871	6667
155871	207
155871	1051
155871	6908
155871	1869
155871	2071
155871	6595
155871	9031
155871	595
2068	2071
8204	1869
8204	7068
6996	4089
9612	25942
9612	6667
9612	207
9612	4654
9612	1051
9612	1869
9612	3164
9612	7068
602	6908
4089	2308
4089	6497
4089	6667
4089	207
4089	4654
4089	1051
4089	8431
4089	688
2308	207
2308	1051
2308	7068
25942	6497
25942	6667
25942	6908
25942	6595
25942	8431
25942	9031
6497	207
6497	2623
6667	4654
6667	1051
6667	6908
6667	2623
6667	1869
6667	595
8805	8061
207	2623
207	3164
1051	6595
6908	1869
6908	6595
6908	688
1869	2071
2071	595
7068	595
6595	8431
