from	to
4846	5781
4846	405
4846	5743
4846	3725
4846	4318
4846	1906
4846	2308
4846	3630
4846	3569
4846	1385
4846	7124
4846	2099
4846	3586
4846	627
4846	3091
4846	207
4846	7422
6778	598
6778	3596
6778	2353
6778	4312
6778	6776
6778	3716
6778	6772
6778	5743
6778	3570
6778	4318
6778	7099
6778	3561
6778	2308
6778	3717
6778	3566
6778	596
6778	3569
6778	5777
6778	3718
6778	3586
6778	5295
6778	3091
6778	207
6778	7422
6778	4609
598	3576
598	836
598	6776
598	6772
598	2475
598	6714
598	367
598	3717
598	5599
598	3630
598	596
598	5970
598	3569
598	7124
598	3265
598	207
598	4609
3479	3667
3479	2353
3479	3576
3479	3952
3479	4312
3479	5781
3479	6776
3479	1499
3479	2475
3479	5743
3479	3725
3479	6714
3479	367
3479	8660
3479	1906
3479	2308
3479	2885
3479	5599
3479	3630
3479	3569
3479	1385
3479	6654
3479	7124
3479	6464
3479	2099
3479	3265
3479	627
3479	5295
3479	3091
3479	207
3479	7422
3479	4609
3667	3952
3667	857
3667	5781
3667	3716
3667	2475
3667	4893
3667	3725
3667	5728
3667	6714
3667	3561
3667	8660
3667	5293
3667	2308
3667	3559
3667	3717
3667	2885
3667	5599
3667	3566
3667	3630
3667	3569
3667	6654
3667	5777
3667	3718
3667	6464
3667	2099
3667	3635
3667	3265
3667	5295
3667	207
3596	3576
3596	3563
3596	3716
3596	6772
3596	5743
3596	3570
3596	4318
3596	7099
3596	3561
3596	3559
3596	3717
3596	3566
3596	3630
3596	3569
3596	7124
3596	3568
3596	3586
3596	7422
2353	3576
2353	8061
2353	3952
2353	4312
2353	4088
2353	6776
2353	1499
2353	6772
2353	5743
2353	3725
2353	6714
2353	1906
2353	5599
2353	3630
2353	5970
2353	3569
2353	1385
2353	7124
2353	2099
2353	3265
2353	3586
2353	627
2353	4067
2353	207
2353	4609
3576	3952
3576	4312
3576	5743
3576	3725
3576	4318
3576	6714
3576	7099
3576	5599
3576	3630
3576	5970
3576	3569
3576	7124
3576	3265
3576	3586
3576	4067
3576	207
3576	7422
3576	4609
8061	4312
8061	3725
8061	4318
8061	5599
836	1499
836	6772
836	2475
836	3725
836	5728
836	4318
836	367
836	2308
836	5599
836	3630
836	596
836	3569
836	7124
836	207
836	7422
836	4609
3952	5781
3952	6776
3952	2475
3952	5743
3952	3570
3952	4318
3952	8660
3952	1906
3952	2308
3952	3717
3952	3630
3952	3569
3952	1385
3952	7124
3952	2099
3952	3586
3952	627
3952	207
3952	7422
5105	2308
5105	3630
995	207
4312	3725
4312	4318
4312	5599
4312	3569
4312	7124
4312	7422
2535	1499
2535	5599
64332	5970
3563	5781
3563	6776
3563	3716
3563	9846
3563	4893
3563	3561
3563	5293
3563	3559
3563	3717
3563	2885
3563	1439
3563	3569
3563	6654
3563	5777
3563	3718
3563	1438
3563	6464
3563	3635
3563	3265
3563	3568
3563	3586
3563	5295
4088	857
4088	5781
4088	1499
4088	405
4088	3725
4088	4318
4088	367
4088	2308
4088	5599
4088	3630
4088	5777
4088	2099
4088	3091
4088	207
4088	7422
4088	4609
857	5781
857	1499
857	5743
857	5728
857	6714
857	7099
857	367
857	1906
857	2885
857	3630
857	6654
857	7124
857	6464
857	2099
857	3265
857	207
857	7422
