from	to
4436	91442
4436	5425
2956	6117
2956	580
2956	7515
2956	3978
2956	10714
2956	4683
2956	57697
2956	472
2956	5885
2956	7486
2956	2237
2956	80198
2956	2072
2956	348654
2956	5426
2956	4361
2956	5889
2956	545
2956	641
2956	100533467
2956	1763
2956	5893
2956	5980
2956	9156
2956	5429
2956	6118
2956	7507
2956	10111
2956	5111
2956	5983
2956	675
2956	5981
2956	7158
2956	11200
2956	5888
2956	5984
2956	1111
2956	5424
2956	5985
2956	672
2956	7156
2956	8914
2956	7517
51426	6117
51426	83990
51426	580
51426	79728
51426	7515
51426	3978
51426	10714
51426	4683
51426	6233
51426	472
51426	7486
51426	7314
51426	116028
51426	2072
51426	57804
51426	80010
51426	5426
51426	4361
51426	5889
51426	10524
51426	641
51426	100533467
51426	1763
51426	5980
51426	7516
51426	9156
51426	142
51426	5429
51426	6118
51426	54107
51426	7507
51426	10111
51426	5111
51426	5983
51426	675
51426	5981
51426	5888
51426	5984
51426	5932
51426	7311
51426	5424
51426	5985
51426	672
51426	5890
51426	56655
51426	7316
51426	7156
51426	7517
51426	5425
8554	6233
8554	7314
8554	142
8554	7507
8554	7158
8554	7311
8554	672
8554	7316
6117	3364
6117	83990
6117	11073
6117	580
6117	79728
6117	54962
6117	7515
6117	3978
6117	10714
6117	56852
6117	4683
6117	57697
6117	6233
6117	472
6117	2177
6117	2176
6117	7486
6117	7314
6117	2237
6117	57599
6117	80198
6117	378708
6117	116028
6117	2072
6117	55215
6117	5883
6117	57804
6117	63967
6117	80010
6117	348654
6117	5426
6117	84126
6117	4361
6117	2188
6117	80233
6117	5889
6117	10524
6117	7398
6117	545
6117	641
6117	100533467
6117	1763
6117	5893
6117	5980
6117	7516
6117	9156
6117	142
6117	29089
6117	5429
6117	6118
6117	54107
6117	7507
6117	2189
6117	10111
6117	5111
6117	5983
6117	675
6117	5981
6117	5810
6117	7158
6117	11200
6117	5888
6117	2175
6117	201254
6117	5984
6117	144715
6117	2187
6117	5932
6117	199990
6117	55120
6117	7311
6117	1111
6117	5424
6117	5985
6117	672
6117	5890
6117	56655
6117	5884
6117	7316
6117	7156
6117	8914
6117	7517
6117	91442
6117	83695
6117	5425
3364	83990
3364	11073
3364	580
3364	54962
3364	3978
3364	4683
3364	472
3364	2177
3364	2176
3364	7486
3364	2237
3364	116028
3364	2072
3364	55215
3364	5883
3364	63967
3364	80010
3364	84126
3364	4361
3364	2188
3364	80233
3364	5889
3364	10524
3364	545
3364	641
3364	1763
3364	5893
3364	7516
3364	9156
3364	29089
3364	6118
3364	2189
3364	10111
3364	5983
3364	675
3364	5810
3364	7158
3364	11200
3364	5888
3364	2175
3364	5984
3364	144715
3364	2187
3364	5932
3364	55120
3364	1111
3364	5985
3364	672
3364	5890
3364	5884
3364	7156
3364	8914
3364	83695
83990	11073
83990	580
83990	79728
83990	54962
83990	10714
83990	4683
83990	57697
83990	6233
83990	472
83990	2177
83990	84464
83990	7486
83990	7314
83990	80198
83990	116028
83990	2072
83990	55215
83990	5883
83990	57804
83990	63967
83990	80010
83990	348654
83990	5426
83990	84126
83990	4361
83990	80233
83990	5889
83990	10524
83990	545
83990	641
83990	1763
83990	5893
83990	7516
83990	9156
83990	5429
83990	6118
83990	54107
83990	10111
83990	5111
83990	5983
83990	675
83990	5981
83990	5810
83990	5888
83990	2175
83990	5984
83990	144715
83990	146956
83990	2187
83990	5932
83990	7311
83990	1111
83990	5424
83990	5985
83990	672
83990	5890
83990	56655
83990	5884
83990	7316
83990	7156
83990	8914
83990	7517
83990	197342
83990	83695
83990	5425
11073	580
11073	54962
11073	4683
11073	57697
11073	472
11073	2177
11073	2176
11073	7486
11073	80198
11073	116028
11073	2072
11073	55215
11073	5883
11073	63967
11073	80010
11073	5426
11073	84126
11073	4361
11073	2188
11073	80233
11073	5889
11073	10524
11073	545
11073	641
11073	1763
11073	5893
11073	7516
11073	9156
11073	29089
11073	6118
11073	2189
11073	10111
11073	5983
11073	675
11073	5810
11073	7158
11073	11200
11073	5888
11073	2175
11073	5984
11073	144715
11073	2187
11073	5932
11073	55120
11073	1111
11073	5985
11073	672
11073	5890
11073	5884
11073	7156
11073	8914
11073	83695
580	79728
580	54962
580	10714
580	4683
580	6233
580	472
580	2177
580	2176
580	84464
580	7486
580	7314
580	80198
580	116028
580	2072
580	5883
580	57804
580	63967
580	80010
580	348654
580	5426
580	84126
580	4361
580	2188
580	5889
580	10524
580	545
580	641
580	1763
580	5893
580	7516
580	9156
580	5429
580	6118
580	54107
580	2189
580	10111
580	5111
580	5983
580	675
580	5981
580	5810
580	7158
580	11200
580	5888
580	2175
580	5984
580	144715
580	146956
580	5932
580	55120
580	7311
580	1111
580	5424
580	5985
580	672
580	5890
580	56655
580	5884
580	7316
580	7156
580	8914
580	7517
580	197342
580	83695
580	5425
79728	10714
79728	4683
79728	57697
79728	6233
79728	472
79728	2177
79728	2176
79728	84464
79728	7486
79728	7314
79728	80198
79728	116028
79728	55215
79728	57804
79728	80010
79728	348654
79728	5426
79728	4361
79728	2188
79728	80233
79728	5889
79728	10524
79728	641
79728	1763
79728	7516
79728	9156
79728	29089
79728	5429
79728	6118
79728	54107
79728	2189
79728	10111
79728	5111
79728	5983
79728	675
79728	5981
79728	11200
79728	5888
79728	2175
79728	5984
79728	146956
79728	2187
79728	5932
79728	55120
79728	7311
79728	5424
79728	5985
79728	672
79728	5890
79728	56655
79728	7316
79728	7156
79728	7517
79728	197342
79728	91442
79728	5425
54962	4683
54962	472
54962	7486
54962	2237
54962	116028
54962	5883
54962	63967
54962	80010
54962	5426
54962	84126
54962	4361
54962	10524
54962	545
54962	641
54962	1763
54962	5893
54962	9156
54962	6118
54962	10111
54962	5111
54962	5983
54962	5810
54962	11200
54962	5888
54962	5984
54962	144715
54962	5932
54962	1111
54962	5424
54962	5985
54962	672
54962	5884
54962	7156
54962	8914
54962	83695
7515	3978
7515	10714
7515	4683
7515	6233
7515	472
7515	7314
7515	2237
7515	2072
7515	57804
7515	5426
7515	4361
7515	100533467
7515	7516
7515	9156
7515	142
7515	6118
7515	54107
7515	7507
7515	10111
7515	5111
7515	5983
7515	675
7515	5981
7515	7158
7515	11200
7515	5984
7515	5932
7515	7311
7515	5424
7515	5985
7515	672
7515	56655
7515	7316
7515	7517
7515	5425
3978	10714
3978	6233
3978	472
3978	7486
3978	7314
3978	2237
3978	57804
3978	348654
3978	5426
3978	4361
3978	545
3978	641
3978	1763
3978	5893
3978	9156
3978	142
3978	6118
3978	54107
3978	7507
3978	5111
3978	5983
3978	5981
3978	7158
3978	11200
3978	5888
3978	5984
3978	7311
3978	1111
3978	5424
3978	5985
3978	56655
3978	5884
3978	7316
3978	8914
3978	5425
10714	56852
10714	4683
10714	6233
10714	472
10714	7486
10714	7314
10714	2237
10714	57599
10714	116028
10714	2072
10714	57804
10714	80010
10714	5426
10714	4361
10714	5889
10714	10524
10714	7398
10714	641
10714	100533467
10714	1763
10714	5980
10714	7516
10714	9156
10714	142
10714	6118
10714	54107
10714	7507
10714	10111
10714	5111
10714	5983
10714	675
10714	5981
10714	5888
10714	5984
10714	5932
10714	7311
10714	5424
10714	5985
10714	672
10714	5890
10714	56655
10714	7316
10714	7156
10714	7517
10714	5425
56852	57697
56852	6233
56852	2177
56852	7486
56852	7314
56852	2237
56852	57599
56852	80198
56852	2072
56852	55215
56852	57804
56852	5426
56852	7398
56852	545
56852	641
56852	5893
56852	5980
56852	29089
56852	5429
56852	6118
56852	54107
56852	5111
56852	5983
56852	5981
56852	7158
56852	11200
56852	5888
56852	5984
56852	7311
56852	1111
56852	5424
56852	5985
56852	672
56852	56655
56852	353497
56852	7316
56852	7517
56852	5425
4683	6233
4683	472
4683	2177
4683	84464
4683	7486
4683	7314
4683	2237
4683	80198
4683	116028
4683	2072
4683	5883
4683	57804
4683	63967
4683	80010
4683	348654
4683	5426
4683	84126
4683	4361
4683	5889
4683	10524
4683	545
4683	641
4683	1763
4683	5893
4683	7516
4683	9156
4683	142
4683	5429
4683	6118
4683	54107
4683	10111
4683	5111
4683	5983
4683	675
4683	5981
4683	5810
4683	7158
4683	11200
4683	5888
4683	5984
4683	144715
4683	146956
4683	5932
4683	7311
4683	1111
4683	5424
4683	5985
4683	672
4683	5890
4683	56655
4683	5884
4683	7316
4683	7156
4683	8914
4683	7517
4683	197342
4683	83695
4683	5425
57697	6233
57697	472
57697	2177
57697	2176
57697	84464
57697	7486
57697	7314
57697	2237
57697	57599
57697	80198
57697	378708
57697	116028
57697	2072
57697	55215
57697	80010
57697	348654
57697	84126
57697	2188
57697	80233
57697	5889
57697	7398
57697	545
57697	641
57697	100533467
57697	1763
57697	5893
57697	5980
57697	22909
57697	9937
57697	9156
57697	29089
57697	64858
57697	6118
57697	7507
57697	2189
57697	5111
57697	675
57697	5810
57697	7158
57697	11200
57697	5888
57697	2175
57697	201254
57697	146956
57697	2187
57697	199990
57697	55120
57697	7311
57697	1111
57697	672
57697	5890
57697	5884
57697	353497
57697	7316
57697	7156
57697	7517
57697	197342
57697	91442
23624	6233
23624	7311
6233	472
6233	2177
6233	2176
6233	84464
6233	7486
6233	7314
6233	57599
6233	80198
6233	378708
6233	116028
6233	2072
6233	55215
6233	57804
6233	80010
6233	5426
6233	84126
6233	4361
6233	2188
6233	5727
6233	80233
6233	5889
6233	10524
6233	7398
6233	545
6233	641
6233	100533467
6233	1763
6233	5980
6233	7516
6233	22909
6233	9937
6233	9156
6233	142
6233	29089
6233	64858
6233	5429
6233	6118
6233	54107
6233	7507
6233	2189
6233	10111
6233	5111
6233	5983
6233	675
6233	5981
6233	7158
6233	11200
