"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"553",2057,3569,768,"EPOR","IL6"
"554",2057,1950,728,"EPOR","EGF"
"555",2057,3574,727,"EPOR","IL7"
"556",2057,2549,941,"EPOR","GAB1"
"557",2057,3562,875,"EPOR","IL3"
"558",2057,5906,901,"EPOR","RAP1A"
"559",2057,5777,954,"EPOR","PTPN6"
"560",2057,6776,989,"EPOR","STAT5A"
"561",5296,9965,901,"PIK3R2","FGF19"
"562",5296,6850,950,"PIK3R2","SYK"
"563",5296,3643,759,"PIK3R2","INSR"
"564",5296,3567,900,"PIK3R2","IL5"
"565",5296,3718,908,"PIK3R2","JAK3"
"566",5296,2263,712,"PIK3R2","FGFR2"
"567",5296,3558,904,"PIK3R2","IL2"
"568",5296,26281,904,"PIK3R2","FGF20"
"569",5296,4914,907,"PIK3R2","NTRK1"
"570",5296,1398,974,"PIK3R2","CRK"
"571",5296,6714,962,"PIK3R2","SRC"
"572",5296,5580,837,"PIK3R2","PRKCD"
"573",5296,2251,901,"PIK3R2","FGF6"
"574",5296,8660,973,"PIK3R2","IRS2"
"575",5296,2668,900,"PIK3R2","GDNF"
"576",5296,867,961,"PIK3R2","CBL"
"577",5296,8823,901,"PIK3R2","FGF16"
"578",5296,5728,981,"PIK3R2","PTEN"
"579",5296,1956,927,"PIK3R2","EGFR"
"580",5296,6464,990,"PIK3R2","SHC1"
"581",5296,5590,830,"PIK3R2","PRKCZ"
"582",5296,3791,926,"PIK3R2","KDR"
"583",5296,10818,906,"PIK3R2","FRS2"
"584",5296,387,923,"PIK3R2","RHOA"
"585",5296,1439,900,"PIK3R2","CSF2RB"
"586",5296,8817,909,"PIK3R2","FGF18"
"587",5296,2247,926,"PIK3R2","FGF2"
"588",5296,2248,901,"PIK3R2","FGF3"
"589",5296,5155,909,"PIK3R2","PDGFB"
"590",5296,6654,949,"PIK3R2","SOS1"
"591",5296,3559,900,"PIK3R2","IL2RA"
