"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"1",25,25,"ABL1","ABL1",NA,NA,NA
"2",25,472,"ABL1","ATM",NA,0.603319926175706,NA
"3",25,672,"ABL1","BRCA1",NA,0.786120424940685,NA
"4",25,857,"ABL1","CAV1",NA,NA,NA
"5",25,983,"ABL1","CDK1",NA,0.605539770972877,NA
"6",25,3725,"ABL1","JUN",NA,NA,NA
"7",25,4137,"ABL1","MAPT",NA,NA,NA
"8",25,4193,"ABL1","MDM2",NA,NA,NA
"9",25,4654,"ABL1","MYOD1",NA,NA,NA
"10",25,5430,"ABL1","POLR2A",NA,NA,NA
"11",25,5591,"ABL1","PRKDC",NA,0.542816397570127,NA
"12",25,5770,"ABL1","PTPN1",NA,NA,NA
"13",25,5925,"ABL1","RB1",NA,NA,NA
"14",25,6667,"ABL1","SP1",NA,NA,NA
"15",25,6714,"ABL1","SRC",NA,NA,NA
"16",25,7015,"ABL1","TERT",NA,NA,NA
"17",25,7157,"ABL1","TP53",NA,0.660945725678381,NA
"18",25,8202,"ABL1","NCOA3",NA,NA,NA
"19",25,91768,"ABL1","CABLES1",NA,NA,NA
"20",47,47,"ACLY","ACLY",NA,NA,NA
"21",47,5566,"ACLY","PRKACA",NA,NA,NA
"22",47,5567,"ACLY","PRKACB",NA,NA,NA
"23",47,5568,"ACLY","PRKACG",NA,NA,NA
"24",142,142,"PARP1","PARP1",0.704735267772094,0.704735267772094,0.704735267772094
"25",142,596,"PARP1","BCL2",0.704735267772094,NA,NA
"26",142,891,"PARP1","CCNB1",0.704735267772094,0.418384358545314,0.561559813158704
"27",142,983,"PARP1","CDK1",0.704735267772094,0.605539770972877,0.655137519372486
"28",142,1869,"PARP1","E2F1",0.704735267772094,NA,NA
"29",142,2033,"PARP1","EP300",0.704735267772094,NA,NA
"30",142,2099,"PARP1","ESR1",0.704735267772094,NA,NA
"31",142,2308,"PARP1","FOXO1",0.704735267772094,NA,NA
"32",142,4790,"PARP1","NFKB1",0.704735267772094,NA,NA
"33",142,5430,"PARP1","POLR2A",0.704735267772094,NA,NA
"34",142,5451,"PARP1","POU2F1",0.704735267772094,NA,NA
"35",142,5591,"PARP1","PRKDC",0.704735267772094,0.542816397570127,0.623775832671111
"36",142,5594,"PARP1","MAPK1",0.704735267772094,NA,NA
"37",142,5603,"PARP1","MAPK13",0.704735267772094,NA,NA
"38",142,5914,"PARP1","RARA",0.704735267772094,NA,NA
