"","gene_id1","gene_id2","gene_symbol1","gene_symbol2"
"1",1030,688,"CDKN2B","KLF5"
"2",672,1869,"BRCA1","E2F1"
"3",7157,2068,"TP53","ERCC2"
"4",2113,5595,"ETS1","MAPK3"
"5",2113,2908,"ETS1","NR3C1"
"6",3002,3725,"GZMB","JUN"
"7",2113,7329,"ETS1","UBE2I"
"8",2113,4088,"ETS1","SMAD3"
"9",4316,155871,"MMP7",NA
"10",7329,4089,"UBE2I","SMAD4"
"11",7329,7329,"UBE2I","UBE2I"
"12",6670,1869,"SP3","E2F1"
"13",6670,5970,"SP3","RELA"
"14",5594,5925,"MAPK1","RB1"
"15",5241,5241,"PGR","PGR"
"16",7329,2113,"UBE2I","ETS1"
"17",3172,3172,"HNF4A","HNF4A"
"18",7329,1487,"UBE2I","CTBP1"
"19",2908,8204,"NR3C1","NRIP1"
"20",5241,8202,"PGR","NCOA3"
"21",672,6597,"BRCA1","SMARCA4"
"22",3172,2308,"HNF4A","FOXO1"
"23",6774,6667,"STAT3","SP1"
"24",6774,23411,"STAT3","SIRT1"
"25",6774,860,"STAT3","RUNX2"
"26",6774,5371,"STAT3","PML"
"27",6774,5925,"STAT3","RB1"
"28",1050,467,"CEBPA","ATF3"
"29",1050,3725,"CEBPA","JUN"
"30",5241,8805,"PGR","TRIM24"
"31",23411,5970,"SIRT1","RELA"
"32",672,1487,"BRCA1","CTBP1"
"33",3172,5925,"HNF4A","RB1"
"34",3172,6908,"HNF4A","TBP"
"35",3172,5594,"HNF4A","MAPK1"
"36",3172,9612,"HNF4A","NCOR2"
"37",6597,9611,"SMARCA4","NCOR1"
"38",672,1387,"BRCA1","CREBBP"
"39",6688,3725,"SPI1","JUN"
"40",6688,3065,"SPI1","HDAC1"
"41",6688,2624,"SPI1","GATA2"
"42",6688,1387,"SPI1","CREBBP"
"43",23411,2309,"SIRT1","FOXO3"
"44",5371,3725,"PML","JUN"
"45",5371,5371,"PML","PML"
"46",5371,861,"PML","RUNX1"
"47",5371,9612,"PML","NCOR2"
"48",5371,3164,"PML","NR4A1"
"49",8202,2100,"NCOA3","ESR2"
"50",8202,7157,"NCOA3","TP53"
"51",8202,2113,"NCOA3","ETS1"
"52",8202,6605,"NCOA3","SMARCE1"
"53",8202,155871,"NCOA3",NA
"54",8202,7068,"NCOA3","THRB"
"55",8202,2099,"NCOA3","ESR1"
"56",8202,2100,"NCOA3","ESR2"
"57",23426,2099,"GRIP1","ESR1"
"58",6464,2099,"SHC1","ESR1"
"59",6464,5594,"SHC1","MAPK1"
"60",6464,6777,"SHC1","STAT5B"
"61",6597,672,"SMARCA4","BRCA1"
"62",6597,6598,"SMARCA4","SMARCB1"
"63",5371,5371,"PML","PML"
"64",5371,5914,"PML","RARA"
"65",5371,6774,"PML","STAT3"
"66",5371,25942,"PML","SIN3A"
"67",860,3725,"RUNX2","JUN"
"68",860,5925,"RUNX2","RB1"
"69",860,4088,"RUNX2","SMAD3"
"70",2908,8648,"NR3C1","NCOA1"
"71",2908,23426,"NR3C1","GRIP1"
"72",7157,7157,"TP53","TP53"
"73",7157,23411,"TP53","SIRT1"
"74",3172,2308,"HNF4A","FOXO1"
"75",7157,23411,"TP53","SIRT1"
"76",3172,4088,"HNF4A","SMAD3"
"77",3172,3172,"HNF4A","HNF4A"
"78",4609,155871,"MYC",NA
"79",4609,155871,"MYC",NA
"80",4609,672,"MYC","BRCA1"
"81",4609,7157,"MYC","TP53"
"82",4609,4609,"MYC","MYC"
"83",4609,4087,"MYC","SMAD2"
"84",4609,4088,"MYC","SMAD3"
"85",4609,5970,"MYC","RELA"
"86",4609,2099,"MYC","ESR1"
"87",4609,6599,"MYC","SMARCC1"
"88",4609,8841,"MYC","HDAC3"
"89",861,861,"RUNX1","RUNX1"
"90",861,1050,"RUNX1","CEBPA"
