"","gene_id1","gene_id2","gene_symbol1","gene_symbol2"
"342",672,64421,"BRCA1","DCLRE1C"
"343",672,10111,"BRCA1","RAD50"
"344",580,8554,"BARD1","PIAS1"
"345",580,5982,"BARD1","RFC2"
"346",580,9219,"BARD1","MTA2"
"347",23411,1786,"SIRT1","DNMT1"
"348",672,6597,"BRCA1","SMARCA4"
"349",580,3014,"BARD1","H2AFX"
"350",580,5970,"BARD1","RELA"
"351",580,4436,"BARD1","MSH2"
"352",672,3725,"BRCA1","JUN"
"353",580,4437,"BARD1","MSH3"
"354",672,6601,"BRCA1","SMARCC2"
"355",580,5932,"BARD1","RBBP8"
"356",672,4869,"BRCA1","NPM1"
"357",580,2099,"BARD1","ESR1"
"358",580,10111,"BARD1","RAD50"
"359",580,4292,"BARD1","MLH1"
"360",672,7341,"BRCA1","SUMO1"
"361",580,580,"BARD1","BARD1"
"362",2908,6601,"NR3C1","SMARCC2"
"363",1460,7150,"CSNK2B","TOP1"
"364",7157,7155,"TP53","TOP2B"
"365",1616,1387,"DAXX","CREBBP"
"366",1616,7161,"DAXX","TP73"
"367",7157,2099,"TP53","ESR1"
"368",3066,4609,"HDAC2","MYC"
"369",3066,3065,"HDAC2","HDAC1"
"370",2033,3622,"EP300","ING2"
"371",3066,6667,"HDAC2","SP1"
"372",3066,7528,"HDAC2","YY1"
"373",3066,25942,"HDAC2","SIN3A"
"374",2033,4683,"EP300","NBN"
"375",2033,7329,"EP300","UBE2I"
"376",2033,2099,"EP300","ESR1"
"377",2033,7528,"EP300","YY1"
"378",2033,5970,"EP300","RELA"
"379",2033,6774,"EP300","STAT3"
"380",2033,595,"EP300","CCND1"
"381",2033,3621,"EP300","ING1"
"382",5981,5970,"RFC1","RELA"
"383",7153,1499,"TOP2A","CTNNB1"
"384",4869,8350,"NPM1","HIST1H3A"
"385",3066,5928,"HDAC2","RBBP4"
"386",5230,1017,"PGK1","CDK2"
"387",3066,1457,"HDAC2","CSNK2A1"
"388",7157,4691,"TP53","NCL"
"389",5230,10014,"PGK1","HDAC5"
"390",3066,5931,"HDAC2","RBBP7"
"391",7156,9400,"TOP3A","RECQL5"
"392",2956,1387,"MSH6","CREBBP"
"393",2033,1487,"EP300","CTBP1"
"394",57697,5230,"FANCM","PGK1"
"395",57697,2956,"FANCM","MSH6"
"396",2956,4609,"MSH6","MYC"
"397",5378,4292,"PMS1","MLH1"
"398",5378,4292,"PMS1","MLH1"
"399",7157,6667,"TP53","SP1"
"400",2178,199990,"FANCE","FAAP20"
"401",580,7157,"BARD1","TP53"
"402",7157,2033,"TP53","EP300"
"403",7157,3065,"TP53","HDAC1"
"404",7157,7341,"TP53","SUMO1"
"405",2178,2176,"FANCE","FANCC"
"406",1499,5371,"CTNNB1","PML"
"407",2178,57697,"FANCE","FANCM"
"408",1499,1017,"CTNNB1","CDK2"
"409",1499,867,"CTNNB1","CBL"
"410",4869,1029,"NPM1","CDKN2A"
"411",1499,8850,"CTNNB1","KAT2B"
"412",2033,1385,"EP300","CREB1"
"413",4869,4691,"NPM1","NCL"
"414",7156,21975,"TOP3A",NA
"415",5378,4292,"PMS1","MLH1"
"416",3066,56916,"HDAC2","SMARCAD1"
"417",6601,4609,"SMARCC2","MYC"
"418",1499,6304,"CTNNB1","SATB1"
"419",1499,1460,"CTNNB1","CSNK2B"
"420",4869,6613,"NPM1","SUMO2"
"421",8467,3020,"SMARCA5","H3F3A"
"422",2189,2175,"FANCG","FANCA"
"423",2189,2175,"FANCG","FANCA"
"424",2033,4609,"EP300","MYC"
"425",4683,7520,"NBN","XRCC5"
"426",8467,5591,"SMARCA5","PRKDC"
"427",2956,63967,"MSH6","CLSPN"
"428",8467,4851,"SMARCA5","NOTCH1"
"429",7156,2175,"TOP3A","FANCA"
"430",8467,7316,"SMARCA5","UBC"
"431",1387,7157,"CREBBP","TP53"
"432",2189,983,"FANCG","CDK1"
"433",8467,6304,"SMARCA5","SATB1"
"434",8467,1107,"SMARCA5","CHD3"
"435",8467,9126,"SMARCA5","SMC3"
"436",1387,7161,"CREBBP","TP73"
"437",1466431,80233,NA,"FAAP100"
"438",1466431,2188,NA,"FANCF"
"439",2189,55120,"FANCG","FANCL"
"440",4683,7316,"NBN","UBC"
"441",84142,672,"ABRAXAS1","BRCA1"
"442",8467,155871,"SMARCA5",NA
"443",8467,8350,"SMARCA5","HIST1H3A"
"444",1387,2122,"CREBBP","MECOM"
"445",2033,5970,"EP300","RELA"
"446",4683,9025,"NBN","RNF8"
"447",1387,9611,"CREBBP","NCOR1"
"448",4683,2177,"NBN","FANCD2"
"449",4683,641,"NBN","BLM"
"450",2033,4609,"EP300","MYC"
"451",4683,8350,"NBN","HIST1H3A"
"452",4869,8290,"NPM1","HIST3H3"
"453",7156,79968,"TOP3A","WDR76"
"454",4683,5591,"NBN","PRKDC"
"455",1387,4193,"CREBBP","MDM2"
"456",1387,7161,"CREBBP","TP73"
"457",7156,545,"TOP3A","ATR"
"458",7156,2956,"TOP3A","MSH6"
"459",4361,2237,"MRE11","FEN1"
"460",7157,6117,"TP53","RPA1"
"461",55120,80233,"FANCL","FAAP100"
"462",55120,3280,"FANCL","HES1"
"463",4193,4193,"MDM2","MDM2"
"464",4193,5371,"MDM2","PML"
"465",4193,7157,"MDM2","TP53"
"466",672,7157,"BRCA1","TP53"
"467",4193,7157,"MDM2","TP53"
"468",672,5928,"BRCA1","RBBP4"
"469",4193,3725,"MDM2","JUN"
"470",672,1111,"BRCA1","CHEK1"
"471",4193,1029,"MDM2","CDKN2A"
"472",7157,4193,"TP53","MDM2"
"473",7157,545,"TP53","ATR"
"474",7157,8850,"TP53","KAT2B"
"475",4193,9126,"MDM2","SMC3"
"476",4193,2099,"MDM2","ESR1"
"477",4683,23411,"NBN","SIRT1"
"478",7157,5557,"TP53","PRIM1"
"479",7157,7157,"TP53","TP53"
"480",2033,3725,"EP300","JUN"
"481",5395,4292,"PMS2","MLH1"
"482",22909,7316,"FAN1","UBC"
"483",63922,7316,"CHTF18","UBC"
"484",3066,3068,"HDAC2","HDGF"
"485",2033,6886,"EP300","TAL1"
"486",1387,7157,"CREBBP","TP53"
"487",5395,9156,"PMS2","EXO1"
"488",63922,5984,"CHTF18","RFC4"
"489",7157,8554,"TP53","PIAS1"
"490",7157,1111,"TP53","CHEK1"
"491",3066,2703458,"HDAC2",NA
"492",22909,4292,"FAN1","MLH1"
"493",83990,4292,"BRIP1","MLH1"
"494",7157,7161,"TP53","TP73"
"495",5970,4851,"RELA","NOTCH1"
"496",5970,9612,"RELA","NCOR2"
"497",83990,672,"BRIP1","BRCA1"
"498",4869,5371,"NPM1","PML"
"499",83990,7316,"BRIP1","UBC"
"500",55120,2175,"FANCL","FANCA"
"501",63922,6613,"CHTF18","SUMO2"
"502",55120,199990,"FANCL","FAAP20"
"503",672,672,"BRCA1","BRCA1"
"504",472,7157,"ATM","TP53"
"505",4683,11277,"NBN","TREX1"
"506",672,1387,"BRCA1","CREBBP"
"507",4683,898,"NBN","CCNE1"
"508",4193,1029,"MDM2","CDKN2A"
"509",5981,5981,"RFC1","RFC1"
"510",472,472,"ATM","ATM"
"511",472,4193,"ATM","MDM2"
"512",472,64421,"ATM","DCLRE1C"
"513",7157,7150,"TP53","TOP1"
"514",1457,672,"CSNK2A1","BRCA1"
"515",472,5981,"ATM","RFC1"
"516",672,672,"BRCA1","BRCA1"
"517",5557,5426,"PRIM1","POLE"
"518",472,50484,"ATM","RRM2B"
"519",472,9126,"ATM","SMC3"
"520",1457,6667,"CSNK2A1","SP1"
"521",7157,1387,"TP53","CREBBP"
"522",4436,672,"MSH2","BRCA1"
"523",7181,5371,"NR2C1","PML"
"524",6117,6117,"RPA1","RPA1"
"525",6117,2175,"RPA1","FANCA"
"526",6117,7316,"RPA1","UBC"
"527",6117,22976,"RPA1","PAXIP1"
"528",6117,2703458,"RPA1",NA
"529",6117,5888,"RPA1","RAD51"
"530",6117,4088,"RPA1","SMAD3"
"531",6117,7157,"RPA1","TP53"
"532",7157,4869,"TP53","NPM1"
"533",6117,6597,"RPA1","SMARCA4"
"534",6117,7156,"RPA1","TOP3A"
"535",4436,2177,"MSH2","FANCD2"
"536",6117,5591,"RPA1","PRKDC"
"537",6117,7157,"RPA1","TP53"
"538",4436,8467,"MSH2","SMARCA5"
"539",8290,5928,"HIST3H3","RBBP4"
"540",4436,11198,"MSH2","SUPT16H"
"541",6117,5422,"RPA1","POLA1"
"542",7157,11200,"TP53","CHEK2"
"543",6117,79968,"RPA1","WDR76"
"544",6117,8467,"RPA1","SMARCA5"
"545",4193,4193,"MDM2","MDM2"
"546",4436,4361,"MSH2","MRE11"
"547",4436,672,"MSH2","BRCA1"
"548",4436,472,"MSH2","ATM"
"549",6599,7316,"SMARCC1","UBC"
"550",5981,5884,"RFC1","RAD17"
"551",7157,8841,"TP53","HDAC3"
"552",8290,9112,"HIST3H3","MTA1"
"553",4436,84126,"MSH2","ATRIP"
"554",6599,6595,"SMARCC1","SMARCA2"
"555",4436,4436,"MSH2","MSH2"
"556",7157,7157,"TP53","TP53"
"557",6599,4851,"SMARCC1","NOTCH1"
"558",2956,7341,"MSH6","SUMO1"
"559",4436,2648,"MSH2","KAT2A"
"560",4436,2175,"MSH2","FANCA"
"561",4436,5888,"MSH2","RAD51"
"562",472,472,"ATM","ATM"
"563",64919,4851,"BCL11B","NOTCH1"
"564",6599,25942,"SMARCC1","SIN3A"
"565",7157,672,"TP53","BRCA1"
"566",672,51720,"BRCA1","UIMC1"
"567",6599,367,"SMARCC1","AR"
"568",5395,7316,"PMS2","UBC"
"569",672,9025,"BRCA1","RNF8"
"570",8290,6878,"HIST3H3","TAF6"
"571",7157,3621,"TP53","ING1"
"572",3066,7157,"HDAC2","TP53"
"573",6599,4088,"SMARCC1","SMAD3"
"574",6599,6613,"SMARCC1","SUMO2"
"575",672,7157,"BRCA1","TP53"
"576",672,672,"BRCA1","BRCA1"
"577",4193,2908,"MDM2","NR3C1"
"578",4193,1869,"MDM2","E2F1"
"579",55120,80233,"FANCL","FAAP100"
"580",672,4361,"BRCA1","MRE11"
"581",580,7157,"BARD1","TP53"
"582",5395,9156,"PMS2","EXO1"
"583",5395,6597,"PMS2","SMARCA4"
"584",83990,4292,"BRIP1","MLH1"
