"","gene_id1","gene_id2","gene_symbol1","gene_symbol2"
"1",9821,58528,"RB1CC1","RRAGD"
"2",9821,153129,"RB1CC1","SLC38A9"
"3",9821,64223,"RB1CC1","MLST8"
"4",9821,51422,"RB1CC1","PRKAG2"
"5",9821,64422,"RB1CC1","ATG3"
"6",9821,8649,"RB1CC1","LAMTOR3"
"7",9821,57521,"RB1CC1","RPTOR"
"8",9821,55004,"RB1CC1","LAMTOR1"
"9",9821,55054,"RB1CC1","ATG16L1"
"10",9821,23130,"RB1CC1","ATG2A"
"11",9821,7157,"RB1CC1","TP53"
"12",9821,11345,"RB1CC1","GABARAPL2"
"13",9821,5565,"RB1CC1","PRKAB2"
"14",9821,60673,"RB1CC1","ATG101"
"15",9821,10542,"RB1CC1","LAMTOR5"
"16",9821,28956,"RB1CC1","LAMTOR2"
"17",9821,84557,"RB1CC1","MAP1LC3A"
"18",9821,23710,"RB1CC1","GABARAPL1"
"19",9821,5571,"RB1CC1","PRKAG1"
"20",9821,89849,"RB1CC1","ATG16L2"
"21",9821,10325,"RB1CC1","RRAGB"
"22",9821,55102,"RB1CC1","ATG2B"
"23",9821,30849,"RB1CC1","PIK3R4"
"24",9821,9706,"RB1CC1","ULK2"
"25",9821,84335,"RB1CC1","AKT1S1"
"26",9821,8878,"RB1CC1","SQSTM1"
"27",9821,9776,"RB1CC1","ATG13"
"28",9821,6009,"RB1CC1","RHEB"
"29",9821,2475,"RB1CC1","MTOR"
"30",9821,10533,"RB1CC1","ATG7"
"31",9821,8678,"RB1CC1","BECN1"
"32",9821,9474,"RB1CC1","ATG5"
"33",9821,64121,"RB1CC1","RRAGC"
"34",9821,11337,"RB1CC1","GABARAP"
"35",9821,53632,"RB1CC1","PRKAG3"
"36",9821,5562,"RB1CC1","PRKAA1"
"37",9821,7249,"RB1CC1","TSC2"
"38",9821,55062,"RB1CC1","WIPI1"
"39",9821,83734,"RB1CC1","ATG10"
"40",9821,389541,"RB1CC1","LAMTOR4"
"41",9821,79065,"RB1CC1","ATG9A"
"42",9821,9140,"RB1CC1","ATG12"
"43",9821,55626,"RB1CC1","AMBRA1"
"44",9821,7405,"RB1CC1","UVRAG"
"45",9821,22863,"RB1CC1","ATG14"
"46",9821,8408,"RB1CC1","ULK1"
"47",9821,10670,"RB1CC1","RRAGA"
"48",9821,5564,"RB1CC1","PRKAB1"
"49",9821,5289,"RB1CC1","PIK3C3"
"50",9821,5563,"RB1CC1","PRKAA2"
"51",9821,26100,"RB1CC1","WIPI2"
"52",11345,9821,"GABARAPL2","RB1CC1"
"53",11345,60673,"GABARAPL2","ATG101"
"54",11345,84557,"GABARAPL2","MAP1LC3A"
"55",11345,30849,"GABARAPL2","PIK3R4"
"56",11345,8678,"GABARAPL2","BECN1"
"57",11345,440738,"GABARAPL2","MAP1LC3C"
"58",11345,55062,"GABARAPL2","WIPI1"
"59",11345,83734,"GABARAPL2","ATG10"
"60",11345,79065,"GABARAPL2","ATG9A"
"61",11345,9140,"GABARAPL2","ATG12"
"62",11345,7405,"GABARAPL2","UVRAG"
"63",11345,22863,"GABARAPL2","ATG14"
"64",11345,23411,"GABARAPL2","SIRT1"
"65",11345,5566,"GABARAPL2","PRKACA"
"66",11345,5289,"GABARAPL2","PIK3C3"
"67",11345,64422,"GABARAPL2","ATG3"
"68",11345,84971,"GABARAPL2","ATG4D"
"69",11345,55054,"GABARAPL2","ATG16L1"
"70",11345,23710,"GABARAPL2","GABARAPL1"
"71",11345,9706,"GABARAPL2","ULK2"
"72",11345,23192,"GABARAPL2","ATG4B"
