"","gene_id1","gene_id2","gene_symbol1","gene_symbol2"
"1",6217,57154,"RPS16","SMURF1"
"2",6217,6193,"RPS16","RPS5"
"3",6217,6143,"RPS16","RPL19"
"4",5432,7316,"POLR2C","UBC"
"5",6144,101929876,"RPL21","LOC101929876"
"6",5829,5725,"PXN","PTBP1"
"7",6217,6203,"RPS16","RPS9"
"8",6217,6208,"RPS16","RPS14"
"9",6144,6154,"RPL21","RPL26"
"10",5610,155871,"EIF2AK2",NA
"11",6217,93185,"RPS16","IGSF8"
"12",6217,2932,"RPS16","GSK3B"
"13",6144,6789,"RPL21","STK4"
"14",6206,9045,"RPS12","RPL14"
"15",6206,6142,"RPS12","RPL18A"
"16",6206,6128,"RPS12","RPL6"
"17",6206,6210,"RPS12","RPS15A"
"18",6206,6228,"RPS12","RPS23"
"19",6206,6194,"RPS12","RPS6"
"20",6206,6188,"RPS12","RPS3"
"21",6206,6229,"RPS12","RPS24"
"22",7157,3313,"TP53","HSPA9"
"23",6206,51065,"RPS12","RPS27L"
"24",6206,2099,"RPS12","ESR1"
"25",6206,3921,"RPS12","RPSA"
"26",6206,10399,"RPS12","RACK1"
"27",6206,6204,"RPS12","RPS10"
"28",6206,6222,"RPS12","RPS18"
"29",6206,84305,"RPS12","PYM1"
"30",5432,6133,"POLR2C","RPL9"
"31",5432,6157,"POLR2C","RPL27A"
"32",5432,51069,"POLR2C","MRPL2"
"33",7428,7316,"VHL","UBC"
"34",6206,5610,"RPS12","EIF2AK2"
"35",6206,55781,"RPS12","RIOK2"
"36",5432,6209,"POLR2C","RPS15"
"37",7428,6950,"VHL","TCP1"
"38",7428,6136,"VHL","RPL12"
"39",7428,1654,"VHL","DDX3X"
"40",7428,10236,"VHL","HNRNPR"
"41",7428,4670,"VHL","HNRNPM"
"42",7428,6208,"VHL","RPS14"
"43",5829,5829,"PXN","PXN"
"44",4214,3313,"MAP3K1","HSPA9"
"45",7428,6175,"VHL","RPLP0"
"46",6228,11224,"RPS23","RPL35"
"47",7428,6130,"VHL","RPL7A"
"48",7428,6156,"VHL","RPL30"
"49",7428,3312,"VHL","HSPA8"
"50",3959,4214,"LGALS3BP","MAP3K1"
"51",4214,6156,"MAP3K1","RPL30"
"52",4214,3320,"MAP3K1","HSP90AA1"
"53",6217,10528,"RPS16","NOP56"
"54",5526,155871,"PPP2R5B",NA
"55",5610,3303,"EIF2AK2","HSPA1A"
"56",5094,5725,"PCBP2","PTBP1"
"57",5432,11224,"POLR2C","RPL35"
"58",6160,6129,"RPL31","RPL7"
"59",6160,6229,"RPL31","RPS24"
"60",6160,6156,"RPL31","RPL30"
"61",6160,6133,"RPL31","RPL9"
"62",6160,112858,"RPL31","TP53RK"
"63",6160,5261,"RPL31","PHKG2"
"64",6160,57154,"RPL31","SMURF1"
"65",6160,9924,"RPL31","PAN2"
"66",6160,1432,"RPL31","MAPK14"
"67",6160,5610,"RPL31","EIF2AK2"
"68",6160,5562,"RPL31","PRKAA1"
"69",6160,6613,"RPL31","SUMO2"
"70",6206,9020,"RPS12","MAP3K14"
"71",3303,7157,"HSPA1A","TP53"
"72",5525,5610,"PPP2R5A","EIF2AK2"
"73",7428,4691,"VHL","NCL"
"74",5610,5610,"EIF2AK2","EIF2AK2"
"75",6206,100505503,"RPS12",NA
"76",3303,3320,"HSPA1A","HSP90AA1"
"77",5525,11200,"PPP2R5A","CHEK2"
"78",26135,9924,"SERBP1","PAN2"
"79",26135,55781,"SERBP1","RIOK2"
"80",26135,7157,"SERBP1","TP53"
"81",6217,6135,"RPS16","RPL11"
"82",7428,1017,"VHL","CDK2"
"83",5531,8452,"PPP4C","CUL3"
"84",6217,5970,"RPS16","RELA"
"85",9943,1025,"OXSR1","CDK9"
"86",9943,2099,"OXSR1","ESR1"
"87",6222,93185,"RPS18","IGSF8"
"88",9943,3320,"OXSR1","HSP90AA1"
"89",9943,100505503,"OXSR1",NA
"90",9943,6134,"OXSR1","RPL10"
"91",9943,3301,"OXSR1","DNAJA1"
"92",9943,7531,"OXSR1","YWHAE"
"93",9943,6208,"OXSR1","RPS14"
"94",9943,6194,"OXSR1","RPS6"
"95",9943,3039,"OXSR1","HBA1"
"96",9943,117159,"OXSR1","DCD"
"97",9943,6173,"OXSR1","RPL36A"
"98",9943,6143,"OXSR1","RPL19"
"99",9943,51065,"OXSR1","RPS27L"
"100",9943,25873,"OXSR1","RPL36"
"101",3609,6122,"ILF3","RPL3"
"102",5525,151246,"PPP2R5A","SGO2"
"103",3609,6133,"ILF3","RPL9"
"104",6217,1017,"RPS16","CDK2"
"105",3303,155871,"HSPA1A",NA
"106",4673,7341,"NAP1L1","SUMO1"
"107",4673,409,"NAP1L1","ARRB2"
"108",4673,1017,"NAP1L1","CDK2"
"109",6201,8065,"RPS7","CUL5"
"110",6209,8452,"RPS15","CUL3"
"111",4673,8450,"NAP1L1","CUL4B"
"112",6201,100505503,"RPS7",NA
"113",6201,6143,"RPS7","RPL19"
"114",6209,6222,"RPS15","RPS18"
"115",6209,6129,"RPS15","RPL7"
"116",6209,6176,"RPS15","RPLP1"
"117",6209,25873,"RPS15","RPL36"
"118",6209,6235,"RPS15","RPS29"
"119",4673,6138,"NAP1L1","RPL15"
"120",4673,6194,"NAP1L1","RPS6"
"121",4673,6125,"NAP1L1","RPL5"
"122",4673,6136,"NAP1L1","RPL12"
"123",6201,4670,"RPS7","HNRNPM"
"124",4673,6135,"NAP1L1","RPL11"
"125",10576,10574,"CCT2","CCT7"
"126",4673,4843,"NAP1L1","NOS2"
