"","gene_id1","gene_id2","score","gene_symbol1","gene_symbol2"
"130",2067,80198,999,"ERCC1","MUS81"
"131",2067,144715,907,"ERCC1","RAD9B"
"132",2067,404672,966,"ERCC1","GTF2H5"
"133",2067,4331,956,"ERCC1","MNAT1"
"134",2067,7508,986,"ERCC1","XPC"
"135",2067,641,970,"ERCC1","BLM"
"136",2067,2072,999,"ERCC1","ERCC4"
"137",2067,1643,973,"ERCC1","DDB2"
"138",2067,2189,984,"ERCC1","FANCG"
"139",2067,5983,911,"ERCC1","RFC3"
"140",2067,353497,929,"ERCC1","POLN"
"141",2067,4292,927,"ERCC1","MLH1"
"142",2067,8451,945,"ERCC1","CUL4A"
"143",2067,7486,975,"ERCC1","WRN"
"144",2067,7517,873,"ERCC1","XRCC3"
"145",2067,84126,939,"ERCC1","ATRIP"
"146",5982,1763,946,"RFC2","DNA2"
"147",5982,56852,958,"RFC2","RAD18"
"148",5982,5432,916,"RFC2","POLR2C"
"149",5982,8450,916,"RFC2","CUL4B"
"150",5982,5439,907,"RFC2","POLR2J"
"151",5982,11073,969,"RFC2","TOPBP1"
"152",5982,5932,930,"RFC2","RBBP8"
"153",5982,5883,976,"RFC2","RAD9A"
"154",5982,6119,947,"RFC2","RPA3"
"155",5982,5426,954,"RFC2","POLE"
"156",5982,2968,910,"RFC2","GTF2H4"
"157",5982,83990,923,"RFC2","BRIP1"
"158",5982,7874,906,"RFC2","USP7"
"159",5982,1642,917,"RFC2","DDB1"
"160",5982,29089,918,"RFC2","UBE2T"
"161",5982,7156,954,"RFC2","TOP3A"
"162",5982,7507,931,"RFC2","XPA"
"163",5982,2068,922,"RFC2","ERCC2"
"164",5982,57804,904,"RFC2","POLD4"
"165",5982,1022,913,"RFC2","CDK7"
"166",5982,3980,945,"RFC2","LIG3"
"167",5982,5425,982,"RFC2","POLD2"
"168",5982,5888,948,"RFC2","RAD51"
"169",5982,5427,948,"RFC2","POLE2"
"170",5982,5889,933,"RFC2","RAD51C"
"171",5982,10111,940,"RFC2","RAD50"
"172",5982,56655,912,"RFC2","POLE4"
"173",5982,6117,989,"RFC2","RPA1"
"174",5982,5437,908,"RFC2","POLR2H"
"175",5982,2176,926,"RFC2","FANCC"
"176",5982,7316,909,"RFC2","UBC"
"177",5982,7516,901,"RFC2","XRCC2"
"178",5982,472,969,"RFC2","ATM"
"179",5982,116028,906,"RFC2","RMI2"
"180",5982,4436,786,"RFC2","MSH2"
"181",5982,4361,946,"RFC2","MRE11"
"182",5982,3978,978,"RFC2","LIG1"
"183",5982,2067,931,"RFC2","ERCC1"
"184",5982,5985,999,"RFC2","RFC5"
"185",5982,9156,961,"RFC2","EXO1"
"186",5982,7515,927,"RFC2","XRCC1"
"187",5982,5434,910,"RFC2","POLR2E"
"188",5982,9557,944,"RFC2","CHD1L"
"189",5982,5429,920,"RFC2","POLH"
"190",5982,1111,962,"RFC2","CHEK1"
"191",5982,3364,979,"RFC2","HUS1"
"192",5982,5984,999,"RFC2","RFC4"
"193",5982,5431,940,"RFC2","POLR2B"
"194",5982,6118,972,"RFC2","RPA2"
"195",5982,7311,903,"RFC2","UBA52"
"196",5982,51455,914,"RFC2","REV1"
"197",5982,83695,927,"RFC2","RHNO1"
"198",5982,55215,923,"RFC2","FANCI"
"199",5982,2178,931,"RFC2","FANCE"
"200",5982,328,932,"RFC2","APEX1"
"201",5982,56949,926,"RFC2","XAB2"
"202",5982,6917,905,"RFC2","TCEA1"
"203",5982,404672,900,"RFC2","GTF2H5"
"204",5982,641,959,"RFC2","BLM"
"205",5982,2072,930,"RFC2","ERCC4"
"206",5982,2189,931,"RFC2","FANCG"
"207",5982,4292,794,"RFC2","MLH1"
"208",5982,7517,959,"RFC2","XRCC3"
"209",5982,84126,959,"RFC2","ATRIP"
"210",5982,6749,847,"RFC2","SSRP1"
"211",5982,5436,910,"RFC2","POLR2G"
"212",5982,100533467,936,"RFC2","BIVM-ERCC5"
"213",5982,2956,848,"RFC2","MSH6"
"214",5982,10450,910,"RFC2","PPIE"
"215",5982,5810,956,"RFC2","RAD1"
"216",5982,5893,941,"RFC2","RAD52"
"217",5982,27339,921,"RFC2","PRPF19"
"218",5982,63967,942,"RFC2","CLSPN"
"219",5982,10714,955,"RFC2","POLD3"
"220",5982,10038,937,"RFC2","PARP2"
"221",5982,79728,907,"RFC2","PALB2"
"222",5982,7157,920,"RFC2","TP53"
"223",5982,80233,900,"RFC2","FAAP100"
"224",5982,675,925,"RFC2","BRCA2"
"225",5982,285464,900,"RFC2","CRIPAK"
"226",5982,5441,905,"RFC2","POLR2L"
"227",5982,5890,929,"RFC2","RAD51B"
"228",5982,5433,911,"RFC2","POLR2D"
"229",5982,7314,909,"RFC2","UBB"
"230",5982,8914,960,"RFC2","TIMELESS"
"231",5982,3280,900,"RFC2","HES1"
"232",5982,2188,928,"RFC2","FANCF"
"233",5982,2237,983,"RFC2","FEN1"
"234",5982,728340,908,"RFC2","GTF2H2C"
"235",5982,142,933,"RFC2","PARP1"
"236",5982,902,910,"RFC2","CCNH"
"237",5982,580,926,"RFC2","BARD1"
"238",5982,2177,957,"RFC2","FANCD2"
"239",5982,4171,982,"RFC2","MCM2"
"240",5982,6233,907,"RFC2","RPS27A"
"241",5982,10635,919,"RFC2","RAD51AP1"
"242",5982,9978,905,"RFC2","RBX1"
"243",5982,7398,921,"RFC2","USP1"
"244",5982,2187,911,"RFC2","FANCB"
"245",5982,5111,999,"RFC2","PCNA"
"246",5982,10524,918,"RFC2","KAT5"
"247",5982,5980,929,"RFC2","REV3L"
"248",5982,91603,902,"RFC2","ZNF830"
"249",5982,2965,911,"RFC2","GTF2H1"
"250",5982,55120,903,"RFC2","FANCL"
"251",5982,2033,902,"RFC2","EP300"
"252",5982,5438,908,"RFC2","POLR2I"
"253",5982,54107,925,"RFC2","POLE3"
"254",5982,5424,968,"RFC2","POLD1"
"255",5982,54962,969,"RFC2","TIPIN"
"256",5982,5435,914,"RFC2","POLR2F"
"257",5982,4683,965,"RFC2","NBN"
"258",5982,9716,905,"RFC2","AQR"
"259",5982,5884,999,"RFC2","RAD17"
"260",5982,5440,902,"RFC2","POLR2K"
"261",5982,2967,922,"RFC2","GTF2H3"
"262",5982,545,943,"RFC2","ATR"
"263",5982,2175,930,"RFC2","FANCA"
"264",5982,672,959,"RFC2","BRCA1"
"265",5982,51426,926,"RFC2","POLK"
"266",5982,80010,914,"RFC2","RMI1"
"267",5982,1161,918,"RFC2","ERCC8"
"268",5982,5981,998,"RFC2","RFC1"
"269",5982,3150,904,"RFC2","HMGN1"
"270",5982,57599,918,"RFC2","WDR48"
"271",5982,2071,914,"RFC2","ERCC3"
"272",5982,144715,944,"RFC2","RAD9B"
"273",5982,4331,923,"RFC2","MNAT1"
"274",5982,1643,926,"RFC2","DDB2"
"275",5982,5983,999,"RFC2","RFC3"
"276",5982,8451,916,"RFC2","CUL4A"
"277",5982,7486,954,"RFC2","WRN"
