"","gene_id1","gene_id2","gene_symbol1","gene_symbol2"
"1",207,1457,"AKT1","CSNK2A1"
"2",207,23239,"AKT1","PHLPP1"
"3",472,7157,"ATM","TP53"
"4",11200,7157,"CHEK2","TP53"
"5",1718,7157,"DHCR24","TP53"
"6",8661,8662,"EIF3A","EIF3B"
"7",8668,118460,"EIF3I","EXOSC6"
"8",27258,11157,"LSM3","LSM6"
"9",27258,6634,"LSM3","SNRPD3"
"10",27258,22803,"LSM3","XRN2"
"11",5430,5432,"POLR2A","POLR2C"
"12",5430,5434,"POLR2A","POLR2E"
"13",5430,5436,"POLR2A","POLR2G"
"14",5430,5437,"POLR2A","POLR2H"
"15",5431,5432,"POLR2B","POLR2C"
"16",5431,5437,"POLR2B","POLR2H"
"17",5432,5434,"POLR2C","POLR2E"
"18",5432,5436,"POLR2C","POLR2G"
"19",5432,5437,"POLR2C","POLR2H"
"20",5434,5436,"POLR2E","POLR2G"
"21",5434,5437,"POLR2E","POLR2H"
"22",5436,5437,"POLR2G","POLR2H"
"23",5728,7157,"PTEN","TP53"
"24",5965,7157,"RECQL","TP53"
"25",7083,7157,"TK1","TP53"
"26",7157,7874,"TP53","USP7"
"27",7157,7486,"TP53","WRN"
"28",7311,7874,"UBA52","USP7"
"29",207,8570,"AKT1","KHSRP"
"30",207,23035,"AKT1","PHLPP2"
"31",472,7157,"ATM","TP53"
"32",84661,8570,"DPY30","KHSRP"
"33",8661,8662,"EIF3A","EIF3B"
"34",8661,8663,"EIF3A","EIF3C"
"35",8661,8664,"EIF3A","EIF3D"
"36",8661,3646,"EIF3A","EIF3E"
"37",8661,8665,"EIF3A","EIF3F"
"38",8661,8666,"EIF3A","EIF3G"
"39",8661,8667,"EIF3A","EIF3H"
"40",8661,8668,"EIF3A","EIF3I"
"41",8661,27335,"EIF3A","EIF3K"
"42",8662,8663,"EIF3B","EIF3C"
"43",8662,8664,"EIF3B","EIF3D"
"44",8662,3646,"EIF3B","EIF3E"
"45",8662,8665,"EIF3B","EIF3F"
"46",8662,8666,"EIF3B","EIF3G"
"47",8662,8667,"EIF3B","EIF3H"
"48",8662,8668,"EIF3B","EIF3I"
"49",8662,27335,"EIF3B","EIF3K"
"50",8663,8664,"EIF3C","EIF3D"
"51",8663,3646,"EIF3C","EIF3E"
"52",8663,8665,"EIF3C","EIF3F"
"53",8663,8666,"EIF3C","EIF3G"
"54",8663,8667,"EIF3C","EIF3H"
"55",8663,8668,"EIF3C","EIF3I"
"56",8663,27335,"EIF3C","EIF3K"
"57",8664,3646,"EIF3D","EIF3E"
"58",8664,8665,"EIF3D","EIF3F"
"59",8664,8666,"EIF3D","EIF3G"
"60",8664,8667,"EIF3D","EIF3H"
"61",8664,8668,"EIF3D","EIF3I"
"62",8664,27335,"EIF3D","EIF3K"
"63",3646,8665,"EIF3E","EIF3F"
"64",3646,8666,"EIF3E","EIF3G"
"65",3646,8667,"EIF3E","EIF3H"
"66",3646,8668,"EIF3E","EIF3I"
"67",3646,27335,"EIF3E","EIF3K"
"68",8665,8666,"EIF3F","EIF3G"
"69",8665,8667,"EIF3F","EIF3H"
"70",8665,8668,"EIF3F","EIF3I"
"71",8665,27335,"EIF3F","EIF3K"
"72",8666,8667,"EIF3G","EIF3H"
"73",8666,8668,"EIF3G","EIF3I"
"74",8666,27335,"EIF3G","EIF3K"
"75",8667,8668,"EIF3H","EIF3I"
"76",8667,27335,"EIF3H","EIF3K"
"77",8668,27335,"EIF3I","EIF3K"
"78",3054,8570,"HCFC1","KHSRP"
"79",10614,5430,"HEXIM1","POLR2A"
"80",3428,7157,"IFI16","TP53"
"81",51574,5430,"LARP7","POLR2A"
"82",9113,6794,"LATS1","STK11"
"83",27258,11157,"LSM3","LSM6"
"84",7936,5430,"NELFE","POLR2A"
"85",7936,5431,"NELFE","POLR2B"
"86",7936,5432,"NELFE","POLR2C"
"87",7936,5434,"NELFE","POLR2E"
"88",7936,5437,"NELFE","POLR2H"
