"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"100",1058,8368,"CENPA","HIST1H4L",NA,NA,NA
"101",1058,8370,"CENPA","HIST2H4A",NA,NA,NA
"102",1058,55355,"CENPA","HJURP",NA,NA,NA
"103",1058,121504,"CENPA","HIST4H4",NA,NA,NA
"104",1058,554313,"CENPA","HIST2H4B",NA,NA,NA
"105",1386,367,"ATF2","AR",NA,NA,NA
"106",1386,1386,"ATF2","ATF2",NA,NA,NA
"107",1386,1387,"ATF2","CREBBP",NA,NA,NA
"108",1386,1432,"ATF2","MAPK14",NA,NA,NA
"109",1386,2033,"ATF2","EP300",NA,NA,NA
"110",1386,2353,"ATF2","FOS",NA,NA,NA
"111",1386,4088,"ATF2","SMAD3",NA,NA,NA
"112",1386,5578,"ATF2","PRKCA",NA,NA,NA
"113",1386,5594,"ATF2","MAPK1",NA,NA,NA
"114",1386,5595,"ATF2","MAPK3",NA,NA,NA
"115",1386,5599,"ATF2","MAPK8",NA,NA,NA
"116",1386,5600,"ATF2","MAPK11",NA,NA,NA
"117",1386,5601,"ATF2","MAPK9",NA,NA,NA
"118",1386,5603,"ATF2","MAPK13",NA,NA,NA
"119",1386,8550,"ATF2","MAPKAPK5",NA,NA,NA
"120",1386,9252,"ATF2","RPS6KA5",NA,NA,NA
"121",1386,9759,"ATF2","HDAC4",NA,NA,NA
"122",1387,367,"CREBBP","AR",NA,NA,NA
"123",1387,672,"CREBBP","BRCA1",NA,0.786120424940685,NA
"124",1387,1387,"CREBBP","CREBBP",NA,NA,NA
"125",1387,2002,"CREBBP","ELK1",NA,NA,NA
"126",1387,2033,"CREBBP","EP300",NA,NA,NA
"127",1387,2071,"CREBBP","ERCC3",NA,NA,NA
"128",1387,2099,"CREBBP","ESR1",NA,NA,NA
"129",1387,2113,"CREBBP","ETS1",NA,NA,NA
"130",1387,2114,"CREBBP","ETS2",NA,NA,NA
"131",1387,2353,"CREBBP","FOS",NA,NA,NA
"132",1387,2908,"CREBBP","NR3C1",NA,NA,NA
"133",1387,3297,"CREBBP","HSF1",NA,NA,NA
"134",1387,4088,"CREBBP","SMAD3",NA,NA,NA
"135",1387,4602,"CREBBP","MYB",NA,NA,NA
"136",1387,5578,"CREBBP","PRKCA",NA,NA,NA
"137",1387,5601,"CREBBP","MAPK9",NA,NA,NA
"138",1387,5602,"CREBBP","MAPK10",NA,NA,NA
"139",1387,5928,"CREBBP","RBBP4",NA,NA,NA
"140",1387,6195,"CREBBP","RPS6KA1",NA,NA,NA
"141",1387,6256,"CREBBP","RXRA",NA,NA,NA
"142",1387,6929,"CREBBP","TCF3",NA,NA,NA
"143",1387,7157,"CREBBP","TP53",NA,0.660945725678381,NA
"144",1387,8352,"CREBBP","HIST1H3C",NA,NA,NA
"145",1387,9252,"CREBBP","RPS6KA5",NA,NA,NA
"146",1432,156,"MAPK14","GRK2",NA,NA,NA
"147",1432,367,"MAPK14","AR",NA,NA,NA
"148",1432,596,"MAPK14","BCL2",NA,NA,NA
"149",1432,891,"MAPK14","CCNB1",NA,0.418384358545314,NA
"150",1432,995,"MAPK14","CDC25C",NA,0.177246535253873,NA
"151",1432,1432,"MAPK14","MAPK14",NA,NA,NA
"152",1432,1827,"MAPK14","RCAN1",NA,NA,NA
"153",1432,1956,"MAPK14","EGFR",NA,NA,NA
"154",1432,2002,"MAPK14","ELK1",NA,NA,NA
"155",1432,2099,"MAPK14","ESR1",NA,NA,NA
"156",1432,2113,"MAPK14","ETS1",NA,NA,NA
"157",1432,2353,"MAPK14","FOS",NA,NA,NA
"158",1432,2908,"MAPK14","NR3C1",NA,NA,NA
"159",1432,3297,"MAPK14","HSF1",NA,NA,NA
"160",1432,3667,"MAPK14","IRS1",NA,0.0445453051666067,NA
"161",1432,3925,"MAPK14","STMN1",NA,NA,NA
"162",1432,3932,"MAPK14","LCK",NA,NA,NA
"163",1432,3977,"MAPK14","LIFR",NA,NA,NA
"164",1432,4088,"MAPK14","SMAD3",NA,NA,NA
"165",1432,4157,"MAPK14","MC1R",NA,NA,NA
"166",1432,4208,"MAPK14","MEF2C",NA,NA,NA
"167",1432,4602,"MAPK14","MYB",NA,NA,NA
"168",1432,4638,"MAPK14","MYLK",NA,NA,NA
"169",1432,5321,"MAPK14","PLA2G4A",NA,NA,NA
"170",1432,5465,"MAPK14","PPARA",NA,NA,NA
"171",1432,5594,"MAPK14","MAPK1",NA,NA,NA
"172",1432,5595,"MAPK14","MAPK3",NA,NA,NA
"173",1432,5597,"MAPK14","MAPK6",NA,NA,NA
"174",1432,5599,"MAPK14","MAPK8",NA,NA,NA
"175",1432,5600,"MAPK14","MAPK11",NA,NA,NA
"176",1432,5601,"MAPK14","MAPK9",NA,NA,NA
"177",1432,6195,"MAPK14","RPS6KA1",NA,NA,NA
"178",1432,6256,"MAPK14","RXRA",NA,NA,NA
"179",1432,6300,"MAPK14","MAPK12",NA,NA,NA
"180",1432,6464,"MAPK14","SHC1",NA,NA,NA
"181",1432,6640,"MAPK14","SNTA1",NA,NA,NA
"182",1432,6667,"MAPK14","SP1",NA,NA,NA
"183",1432,6929,"MAPK14","TCF3",NA,NA,NA
"184",1432,7157,"MAPK14","TP53",NA,0.660945725678381,NA
"185",1432,7538,"MAPK14","ZFP36",NA,NA,NA
"186",1432,8350,"MAPK14","HIST1H3A",NA,NA,NA
"187",1432,8351,"MAPK14","HIST1H3D",NA,NA,NA
