"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"3383",1024,79050,"CDK8","NOC4L",0.924001231600342,0.263091037403962,0.593546134502152
"3384",1024,55035,"CDK8","NOL8",0.924001231600342,0.263091037403962,0.593546134502152
"3385",1024,51602,"CDK8","NOP58",0.924001231600342,0.269365271312015,0.596683251456178
"3386",1024,5411,"CDK8","PNN",0.924001231600342,0.274244683690854,0.599122957645598
"3387",1024,5430,"CDK8","POLR2A",0.924001231600342,0.789926682436468,0.856963957018405
"3388",1024,5431,"CDK8","POLR2B",0.924001231600342,0.649723807307283,0.786862519453812
"3389",1024,5432,"CDK8","POLR2C",0.924001231600342,0.691791074404522,0.807896153002432
"3390",1024,5433,"CDK8","POLR2D",0.924001231600342,0.645029409445966,0.784515320523154
"3391",1024,5434,"CDK8","POLR2E",0.924001231600342,0.689614494334962,0.806807862967652
"3392",1024,5435,"CDK8","POLR2F",0.924001231600342,0.542910158099897,0.73345569485012
"3393",1024,5436,"CDK8","POLR2G",0.924001231600342,0.621868443501606,0.772934837550974
"3394",1024,5437,"CDK8","POLR2H",0.924001231600342,0.630999733927022,0.777500482763682
"3395",1024,5438,"CDK8","POLR2I",0.924001231600342,0.555341435394798,0.73967133349757
"3396",1024,5439,"CDK8","POLR2J",0.924001231600342,0.604309250368826,0.764155240984584
"3397",1024,5440,"CDK8","POLR2K",0.924001231600342,0.464368975612903,0.694185103606623
"3398",1024,5441,"CDK8","POLR2L",0.924001231600342,0.562175930160263,0.743088580880303
"3399",1024,9360,"CDK8","PPIG",0.924001231600342,0.271764808840126,0.597883020220234
"3400",1024,9400,"CDK8","RECQL5",0.924001231600342,0.367260922019191,0.645631076809767
"3401",1024,10921,"CDK8","RNPS1",0.924001231600342,0.364200511753255,0.644100871676798
"3402",1024,79871,"CDK8","RPAP2",0.924001231600342,0.346415307095487,0.635208269347915
"3403",1024,6607,"CDK8","SMN2",0.924001231600342,0.39831314646713,0.661157189033736
"3404",1024,6720,"CDK8","SREBF1",0.924001231600342,0.177030077240947,0.550515654420644
"3405",1024,6721,"CDK8","SREBF2",0.924001231600342,0.0774233659545715,0.500712298777457
"3406",1024,6881,"CDK8","TAF10",0.924001231600342,0.270603258663616,0.597302245131979
"3407",1024,6882,"CDK8","TAF11",0.924001231600342,0.143078369966471,0.533539800783406
"3408",1024,6884,"CDK8","TAF13",0.924001231600342,0.134938829481892,0.529470030541117
"3409",1024,6873,"CDK8","TAF2",0.924001231600342,0.260734677453613,0.592367954526977
"3410",1024,83860,"CDK8","TAF3",0.924001231600342,0.134938829481892,0.529470030541117
"3411",1024,6875,"CDK8","TAF4B",0.924001231600342,0.239724012447791,0.581862622024066
"3412",1024,6874,"CDK8","TAF4",0.924001231600342,0.249581031166721,0.586791131383532
"3413",1024,6877,"CDK8","TAF5",0.924001231600342,0.251661964848581,0.587831598224462
"3414",1024,6878,"CDK8","TAF6",0.924001231600342,0.255240117370508,0.589620674485425
"3415",1024,6879,"CDK8","TAF7",0.924001231600342,0.249581031166721,0.586791131383532
"3416",1024,129685,"CDK8","TAF8",0.924001231600342,0.134938829481892,0.529470030541117
"3417",1024,6908,"CDK8","TBP",0.924001231600342,0.165492728643528,0.544746980121935
"3418",1024,6949,"CDK8","TCOF1",0.924001231600342,0.269682020611501,0.596841626105922
"3419",1024,55217,"CDK8","TMLHE",0.924001231600342,0.31664926967276,0.620325250636551
"3420",1024,51504,"CDK8","TRMT112",0.924001231600342,0.261450725001249,0.592725978300796
"3421",1024,7273,"CDK8","TTN",0.924001231600342,0.27091525031368,0.597458240957011
"3422",1024,7314,"CDK8","UBB",0.924001231600342,0.272812657118916,0.598406944359629
"3423",1024,51366,"CDK8","UBR5",0.924001231600342,0.267854646122323,0.595927938861332
"3424",1024,7343,"CDK8","UBTF",0.924001231600342,0.266905539050115,0.595453385325229
"3425",1024,221504,"CDK8","ZBTB9",0.924001231600342,0.266581545734356,0.595291388667349
"3426",1024,54819,"CDK8","ZCCHC10",0.924001231600342,0.269333838449543,0.596667535024942
"3427",1024,23528,"CDK8","ZNF281",0.924001231600342,0.271437176230377,0.597719203915359
"3428",1025,84246,"CDK9","MED10",0.383547155190335,0.717856832010835,0.550701993600585
"3429",1025,400569,"CDK9","MED11",0.383547155190335,0.736931274291336,0.560239214740836
"3430",1025,9968,"CDK9","MED12",0.383547155190335,0.921106929324949,0.652327042257642
"3431",1025,23389,"CDK9","MED13L",0.383547155190335,0.652035925450567,0.517791540320451
"3432",1025,9282,"CDK9","MED14",0.383547155190335,0.866198160388028,0.624872657789181
"3433",1025,51586,"CDK9","MED15",0.383547155190335,0.827013536411101,0.605280345800718
"3434",1025,10025,"CDK9","MED16",0.383547155190335,0.832949331482202,0.608248243336269
"3435",1025,9440,"CDK9","MED17",0.383547155190335,0.923332397403596,0.653439776296965
"3436",1025,54797,"CDK9","MED18",0.383547155190335,0.785088479904977,0.584317817547656
"3437",1025,219541,"CDK9","MED19",0.383547155190335,0.867580886916307,0.625564021053321
"3438",1025,5469,"CDK9","MED1",0.383547155190335,1,0.691773577595167
"3439",1025,9477,"CDK9","MED20",0.383547155190335,0.738840441728105,0.56119379845922
"3440",1025,9412,"CDK9","MED21",0.383547155190335,0.772043113451938,0.577795134321137
"3441",1025,9439,"CDK9","MED23",0.383547155190335,0.810067304580284,0.59680722988531
"3442",1025,81857,"CDK9","MED25",0.383547155190335,0.835355425006055,0.609451290098195
"3443",1025,9441,"CDK9","MED26",0.383547155190335,0.988002568669849,0.685774861930092
"3444",1025,9442,"CDK9","MED27",0.383547155190335,0.619156984076413,0.501352069633374
"3445",1025,55588,"CDK9","MED29",0.383547155190335,0.855379808010383,0.619463481600359
"3446",1025,51003,"CDK9","MED31",0.383547155190335,0.674005975374641,0.528776565282488
"3447",1025,29079,"CDK9","MED4",0.383547155190335,0.769830347694344,0.576688751442339
"3448",1025,10001,"CDK9","MED6",0.383547155190335,0.772600096328845,0.57807362575959
"3449",1025,9443,"CDK9","MED7",0.383547155190335,0.70276687123203,0.543157013211182
"3450",1025,112950,"CDK9","MED8",0.383547155190335,0.738061889582224,0.560804522386279
"3451",1025,55090,"CDK9","MED9",0.383547155190335,0.829413137580326,0.606480146385331
"3452",1025,9611,"CDK9","NCOR1",0.383547155190335,0.143107803225091,0.263327479207713
"3453",1025,9612,"CDK9","NCOR2",0.383547155190335,0.100674649233066,0.2421109022117
"3454",1025,10002,"CDK9","NR2E3",0.383547155190335,0.0197613054798283,0.201654230335082
"3455",1025,5430,"CDK9","POLR2A",0.383547155190335,0.789926682436468,0.586736918813402
"3456",1025,5431,"CDK9","POLR2B",0.383547155190335,0.649723807307283,0.516635481248809
"3457",1025,5432,"CDK9","POLR2C",0.383547155190335,0.691791074404522,0.537669114797428
"3458",1025,5433,"CDK9","POLR2D",0.383547155190335,0.645029409445966,0.51428828231815
"3459",1025,5434,"CDK9","POLR2E",0.383547155190335,0.689614494334962,0.536580824762648
"3460",1025,5435,"CDK9","POLR2F",0.383547155190335,0.542910158099897,0.463228656645116
"3461",1025,5436,"CDK9","POLR2G",0.383547155190335,0.621868443501606,0.50270779934597
"3462",1025,5437,"CDK9","POLR2H",0.383547155190335,0.630999733927022,0.507273444558678
"3463",1025,5438,"CDK9","POLR2I",0.383547155190335,0.555341435394798,0.469444295292567
"3464",1025,5439,"CDK9","POLR2J",0.383547155190335,0.604309250368826,0.49392820277958
"3465",1025,5440,"CDK9","POLR2K",0.383547155190335,0.464368975612903,0.423958065401619
"3466",1025,5441,"CDK9","POLR2L",0.383547155190335,0.562175930160263,0.472861542675299
"3467",1025,6607,"CDK9","SMN2",0.383547155190335,0.39831314646713,0.390930150828733
"3468",1051,7157,"CEBPB","TP53",0.0409739696003909,0.249328908270025,0.145151438935208
"3469",80205,84246,"CHD9","MED10",0.267137186542242,0.717856832010835,0.492497009276539
"3470",80205,400569,"CHD9","MED11",0.267137186542242,0.736931274291336,0.502034230416789
"3471",80205,9968,"CHD9","MED12",0.267137186542242,0.921106929324949,0.594122057933596
"3472",80205,23389,"CHD9","MED13L",0.267137186542242,0.652035925450567,0.459586555996405
"3473",80205,9282,"CHD9","MED14",0.267137186542242,0.866198160388028,0.566667673465135
"3474",80205,51586,"CHD9","MED15",0.267137186542242,0.827013536411101,0.547075361476672
"3475",80205,10025,"CHD9","MED16",0.267137186542242,0.832949331482202,0.550043259012222
"3476",80205,9440,"CHD9","MED17",0.267137186542242,0.923332397403596,0.595234791972919
"3477",80205,54797,"CHD9","MED18",0.267137186542242,0.785088479904977,0.52611283322361
"3478",80205,219541,"CHD9","MED19",0.267137186542242,0.867580886916307,0.567359036729274
"3479",80205,5469,"CHD9","MED1",0.267137186542242,1,0.633568593271121
"3480",80205,9477,"CHD9","MED20",0.267137186542242,0.738840441728105,0.502988814135174
"3481",80205,9412,"CHD9","MED21",0.267137186542242,0.772043113451938,0.51959014999709
"3482",80205,6837,"CHD9","MED22",0.267137186542242,0.71404104532497,0.490589115933606
"3483",80205,9439,"CHD9","MED23",0.267137186542242,0.810067304580284,0.538602245561263
"3484",80205,9862,"CHD9","MED24",0.267137186542242,0.835703812059918,0.55142049930108
"3485",80205,81857,"CHD9","MED25",0.267137186542242,0.835355425006055,0.551246305774148
"3486",80205,9441,"CHD9","MED26",0.267137186542242,0.988002568669849,0.627569877606046
"3487",80205,9442,"CHD9","MED27",0.267137186542242,0.619156984076413,0.443147085309327
"3488",80205,55588,"CHD9","MED29",0.267137186542242,0.855379808010383,0.561258497276313
"3489",80205,90390,"CHD9","MED30",0.267137186542242,0.758826366452713,0.512981776497477
"3490",80205,51003,"CHD9","MED31",0.267137186542242,0.674005975374641,0.470571580958441
"3491",80205,29079,"CHD9","MED4",0.267137186542242,0.769830347694344,0.518483767118293
"3492",80205,10001,"CHD9","MED6",0.267137186542242,0.772600096328845,0.519868641435544
"3493",80205,9443,"CHD9","MED7",0.267137186542242,0.70276687123203,0.484952028887136
"3494",80205,112950,"CHD9","MED8",0.267137186542242,0.738061889582224,0.502599538062233
"3495",80205,55090,"CHD9","MED9",0.267137186542242,0.829413137580326,0.548275162061284
"3496",80205,5430,"CHD9","POLR2A",0.267137186542242,0.789926682436468,0.528531934489355
"3497",80205,5431,"CHD9","POLR2B",0.267137186542242,0.649723807307283,0.458430496924762
"3498",80205,5432,"CHD9","POLR2C",0.267137186542242,0.691791074404522,0.479464130473382
"3499",80205,5433,"CHD9","POLR2D",0.267137186542242,0.645029409445966,0.456083297994104
"3500",80205,5434,"CHD9","POLR2E",0.267137186542242,0.689614494334962,0.478375840438602
"3501",80205,5435,"CHD9","POLR2F",0.267137186542242,0.542910158099897,0.40502367232107
"3502",80205,5436,"CHD9","POLR2G",0.267137186542242,0.621868443501606,0.444502815021924
"3503",80205,5437,"CHD9","POLR2H",0.267137186542242,0.630999733927022,0.449068460234632
"3504",80205,5438,"CHD9","POLR2I",0.267137186542242,0.555341435394798,0.41123931096852
"3505",80205,5439,"CHD9","POLR2J",0.267137186542242,0.604309250368826,0.435723218455534
"3506",80205,5441,"CHD9","POLR2L",0.267137186542242,0.562175930160263,0.414656558351253
"3507",80205,5465,"CHD9","PPARA",0.267137186542242,0.0622398055178478,0.164688496030045
"3508",80205,10921,"CHD9","RNPS1",0.267137186542242,0.364200511753255,0.315668849147748
"3509",80205,6607,"CHD9","SMN2",0.267137186542242,0.39831314646713,0.332725166504686
"3510",10370,2033,"CITED2","EP300",0.00853941971367807,0.17067339667011,0.0896064081918941
"3511",84319,84246,"CMSS1","MED10",0.265733836167934,0.717856832010835,0.491795334089385
"3512",84319,400569,"CMSS1","MED11",0.265733836167934,0.736931274291336,0.501332555229635
"3513",84319,9968,"CMSS1","MED12",0.265733836167934,0.921106929324949,0.593420382746442
"3514",84319,23389,"CMSS1","MED13L",0.265733836167934,0.652035925450567,0.458884880809251
"3515",84319,9282,"CMSS1","MED14",0.265733836167934,0.866198160388028,0.565965998277981
"3516",84319,51586,"CMSS1","MED15",0.265733836167934,0.827013536411101,0.546373686289518
"3517",84319,10025,"CMSS1","MED16",0.265733836167934,0.832949331482202,0.549341583825068
"3518",84319,9440,"CMSS1","MED17",0.265733836167934,0.923332397403596,0.594533116785765
"3519",84319,54797,"CMSS1","MED18",0.265733836167934,0.785088479904977,0.525411158036456
"3520",84319,219541,"CMSS1","MED19",0.265733836167934,0.867580886916307,0.56665736154212
"3521",84319,5469,"CMSS1","MED1",0.265733836167934,1,0.632866918083967
"3522",84319,9477,"CMSS1","MED20",0.265733836167934,0.738840441728105,0.50228713894802
"3523",84319,9412,"CMSS1","MED21",0.265733836167934,0.772043113451938,0.518888474809936
"3524",84319,6837,"CMSS1","MED22",0.265733836167934,0.71404104532497,0.489887440746452
"3525",84319,9439,"CMSS1","MED23",0.265733836167934,0.810067304580284,0.537900570374109
"3526",84319,9862,"CMSS1","MED24",0.265733836167934,0.835703812059918,0.550718824113926
"3527",84319,81857,"CMSS1","MED25",0.265733836167934,0.835355425006055,0.550544630586995
"3528",84319,9441,"CMSS1","MED26",0.265733836167934,0.988002568669849,0.626868202418892
"3529",84319,9442,"CMSS1","MED27",0.265733836167934,0.619156984076413,0.442445410122173
"3530",84319,55588,"CMSS1","MED29",0.265733836167934,0.855379808010383,0.560556822089159
"3531",84319,90390,"CMSS1","MED30",0.265733836167934,0.758826366452713,0.512280101310323
"3532",84319,51003,"CMSS1","MED31",0.265733836167934,0.674005975374641,0.469869905771287
"3533",84319,29079,"CMSS1","MED4",0.265733836167934,0.769830347694344,0.517782091931139
"3534",84319,10001,"CMSS1","MED6",0.265733836167934,0.772600096328845,0.51916696624839
