"","gene_id1","gene_id2","gene_symbol1","gene_symbol2","hub_score1","hub_score2","combined_score"
"1",2067,1763,"ERCC1","DNA2",0.937051669404533,0.837112755200565,0.887082212302549
"2",2067,100533467,"ERCC1","BIVM-ERCC5",0.937051669404533,0.537307854920802,0.737179762162667
"3",2067,22909,"ERCC1","FAN1",0.937051669404533,0.291920884561097,0.614486276982815
"4",2067,2956,"ERCC1","MSH6",0.937051669404533,0.549400887607409,0.743226278505971
"5",2067,5810,"ERCC1","RAD1",0.937051669404533,0.653058707176229,0.795055188290381
"6",2067,5893,"ERCC1","RAD52",0.937051669404533,0.646450152557593,0.791750910981063
"7",2067,201254,"ERCC1","CENPX",0.937051669404533,0.38383358476784,0.660442627086187
"8",2067,57697,"ERCC1","FANCM",0.937051669404533,0.715926593924734,0.826489131664633
"9",2067,11073,"ERCC1","TOPBP1",0.937051669404533,0.68540438075512,0.811228025079826
"10",2067,10714,"ERCC1","POLD3",0.937051669404533,0.674703991136387,0.80587783027046
"11",2067,348654,"ERCC1","GEN1",0.937051669404533,0.46416793052851,0.700609799966521
"12",2067,5932,"ERCC1","RBBP8",0.937051669404533,0.817415592156329,0.877233630780431
"13",2067,5883,"ERCC1","RAD9A",0.937051669404533,0.658120389237558,0.797586029321045
"14",2067,146956,"ERCC1","EME1",0.937051669404533,0.620659926449029,0.778855797926781
"15",2067,80233,"ERCC1","FAAP100",0.937051669404533,0.589039127680792,0.763045398542662
"16",2067,378708,"ERCC1","CENPS",0.937051669404533,0.410763774887261,0.673907722145897
"17",2067,6119,"ERCC1","RPA3",0.937051669404533,0.960918426280186,0.948985047842359
"18",2067,5426,"ERCC1","POLE",0.937051669404533,0.733462081887477,0.835256875646005
"19",2067,675,"ERCC1","BRCA2",0.937051669404533,0.911870037295761,0.924460853350147
"20",2067,83990,"ERCC1","BRIP1",0.937051669404533,0.838803338407064,0.887927503905798
"21",2067,84464,"ERCC1","SLX4",0.937051669404533,0.611553572823434,0.774302621113983
"22",2067,7314,"ERCC1","UBB",0.937051669404533,0.907776831032963,0.922414250218748
"23",2067,64858,"ERCC1","DCLRE1B",0.937051669404533,0.319521976144378,0.628286822774455
"24",2067,2188,"ERCC1","FANCF",0.937051669404533,0.577565829403176,0.757308749403854
"25",2067,29089,"ERCC1","UBE2T",0.937051669404533,0.577366948513758,0.757209308959145
"26",2067,7156,"ERCC1","TOP3A",0.937051669404533,0.923831662645479,0.930441666025006
"27",2067,2237,"ERCC1","FEN1",0.937051669404533,0.585451153414049,0.761251411409291
"28",2067,7507,"ERCC1","XPA",0.937051669404533,0.531588097234942,0.734319883319737
"29",2067,142,"ERCC1","PARP1",0.937051669404533,0.480568607587092,0.708810138495812
"30",2067,580,"ERCC1","BARD1",0.937051669404533,0.876949861759337,0.907000765581935
"31",2067,57804,"ERCC1","POLD4",0.937051669404533,0.666617309118805,0.801834489261669
"32",2067,2177,"ERCC1","FANCD2",0.937051669404533,0.776245426954101,0.856648548179317
"33",2067,199990,"ERCC1","FAAP20",0.937051669404533,0.351091887555062,0.644071778479797
"34",2067,6233,"ERCC1","RPS27A",0.937051669404533,0.908176225529038,0.922613947466785
"35",2067,5425,"ERCC1","POLD2",0.937051669404533,0.674482417016138,0.805767043210335
"36",2067,7398,"ERCC1","USP1",0.937051669404533,0.503523271992242,0.720287470698387
"37",2067,5888,"ERCC1","RAD51",0.937051669404533,0.918467041551716,0.927759355478124
"38",2067,5427,"ERCC1","POLE2",0.937051669404533,0.719092615706756,0.828072142555644
"39",2067,2187,"ERCC1","FANCB",0.937051669404533,0.577004347229805,0.757028008317169
"40",2067,10111,"ERCC1","RAD50",0.937051669404533,0.855214349902822,0.896133009653677
"41",2067,5111,"ERCC1","PCNA",0.937051669404533,0.772996047278781,0.855023858341657
"42",2067,197342,"ERCC1","EME2",0.937051669404533,0.58445498457515,0.760753326989841
"43",2067,56655,"ERCC1","POLE4",0.937051669404533,0.666617309118805,0.801834489261669
"44",2067,6117,"ERCC1","RPA1",0.937051669404533,1,0.968525834702266
"45",2067,9937,"ERCC1","DCLRE1A",0.937051669404533,0.363850422125097,0.650451045764815
"46",2067,10524,"ERCC1","KAT5",0.937051669404533,0.790852667292465,0.863952168348499
"47",2067,5980,"ERCC1","REV3L",0.937051669404533,0.468897198472719,0.702974433938626
"48",2067,2176,"ERCC1","FANCC",0.937051669404533,0.577565829403176,0.757308749403854
"49",2067,5982,"ERCC1","RFC2",0.937051669404533,0.931278793665639,0.934165231535086
"50",2067,55120,"ERCC1","FANCL",0.937051669404533,0.577565829403176,0.757308749403854
"51",2067,7316,"ERCC1","UBC",0.937051669404533,0.907776831032962,0.922414250218748
"52",2067,472,"ERCC1","ATM",0.937051669404533,0.883202871410037,0.910127270407285
"53",2067,116028,"ERCC1","RMI2",0.937051669404533,0.817630648460903,0.877341158932718
"54",2067,4436,"ERCC1","MSH2",0.937051669404533,0.534347368986152,0.735699519195342
"55",2067,54107,"ERCC1","POLE3",0.937051669404533,0.666617309118805,0.801834489261669
"56",2067,4361,"ERCC1","MRE11",0.937051669404533,0.861260836746982,0.899156253075757
"57",2067,3978,"ERCC1","LIG1",0.937051669404533,0.515838895026873,0.726445282215703
"58",2067,5424,"ERCC1","POLD1",0.937051669404533,0.727997272007564,0.832524470706049
"59",2067,5985,"ERCC1","RFC5",0.937051669404533,0.92559407839357,0.931322873899051
"60",2067,9156,"ERCC1","EXO1",0.937051669404533,0.916866685726992,0.926959177565763
